Symbol,Date,Open,High,Low,Close,Volume
AAME,16-Sep-2011,2,2,1.95,1.95,2400
AAON,16-Sep-2011,7.8667,8.3378,7.6711,7.7111,220900
AAPL,16-Sep-2011,56.5057,57.2143,56.4329,57.2143,24946000
AAWW,16-Sep-2011,47.2,47.56,46.31,47.09,220700
AAXJ,16-Sep-2011,53.58,53.81,53.14,53.7,1315600
ABAX,16-Sep-2011,25.13,25.52,24.96,25.51,166900
ABCB,16-Sep-2011,9.24,9.35,9.07,9.33,86400
ABCD,16-Sep-2011,3.06,3.11,3,3.05,51900
ABIO,16-Sep-2011,59.22,60.06,53.34,53.34,118900
ABMD,16-Sep-2011,11.68,12.18,11.68,12.13,343500
ACAD,16-Sep-2011,1.32,1.38,1.3,1.38,263000
ACET,16-Sep-2011,5.99,6.04,5.72,5.72,157100
ACFC,16-Sep-2011,3.1,3.1,2.55,2.55,9700
ACGL,16-Sep-2011,33.46,33.8,33.34,33.65,792400
ACHN,16-Sep-2011,5.9,5.9,5.71,5.8,362600
ACIW,16-Sep-2011,9.97,10.1233,9.9633,10.0767,567000
ACLS,16-Sep-2011,5.68,5.72,5.44,5.56,843900
ACMR,16-Sep-2011,1.21,1.31,1.13,1.31,14000
ACNB,16-Sep-2011,14.75,14.75,14.05,14.05,10200
ACOR,16-Sep-2011,23.23,23.87,23.15,23.45,742000
ACRX,16-Sep-2011,3.4,3.41,3.21,3.25,11300
ACTG,16-Sep-2011,46.39,46.6,45.31,46.47,426100
ACWI,16-Sep-2011,42.5,42.72,42.16,42.5,307900
ACWX,16-Sep-2011,38.17,38.17,37.7,38.05,168500
ACXM,16-Sep-2011,11.06,11.09,10.8,10.87,1258200
ADBE,16-Sep-2011,25.81,25.85,25.25,25.52,13048200
ADES,16-Sep-2011,7.215,7.25,7.035,7.15,49200
ADI,16-Sep-2011,34.78,35.13,34.41,34.6,3966300
ADP,16-Sep-2011,44.6708,44.9518,44.0913,44.5654,5499800
ADRA,16-Sep-2011,24.29,24.37,23.93,23.93,2100
ADRD,16-Sep-2011,18.8,18.9,18.62,18.72,3600
ADRE,16-Sep-2011,40.78,40.78,40.04,40.27,99100
ADRU,16-Sep-2011,18.4,18.4,18.18,18.18,4200
ADSK,16-Sep-2011,29.49,29.68,29.06,29.45,3913100
ADTN,16-Sep-2011,32.32,32.32,31.15,31.6,756300
ADUS,16-Sep-2011,4.76,4.77,4.61,4.65,14100
AEHR,16-Sep-2011,1.05,1.08,1.05,1.05,2000
AEIS,16-Sep-2011,10.76,10.78,10.52,10.74,953500
AETI,16-Sep-2011,3.21,3.6,3.21,3.6,1000
AEY,16-Sep-2011,2.23,2.23,2.15,2.15,7900
AEZS,16-Sep-2011,1152,1152,1116,1128,1084300
AFAM,16-Sep-2011,19.3,19.3,18.47,18.55,111800
AFSI,16-Sep-2011,11.41,11.55,11.385,11.42,251800
AGEN,16-Sep-2011,0.54,0.6,0.54,0.55,325000
AGII,16-Sep-2011,27.77,28.19,27.58,27.78,187900
AGNC,16-Sep-2011,29.87,29.9,29.51,29.54,6997300
AGYS,16-Sep-2011,9.15,9.18,8.66,9.14,678900
AHGP,16-Sep-2011,47.44,47.44,46.37,46.91,51500
AHPI,16-Sep-2011,3.99,3.99,3.96,3.99,2900
AIMC,16-Sep-2011,14.02,14.27,13.84,13.95,224100
AINV,16-Sep-2011,8.63,8.68,8.29,8.37,2723000
AIRT,16-Sep-2011,7.8,7.86,7.71,7.71,1500
AKAM,16-Sep-2011,22.72,22.98,22.3,22.72,3929600
AKRX,16-Sep-2011,8.59,9.14,8.59,9.06,2597700
ALCO,16-Sep-2011,20.33,20.4,20,20.27,13100
ALGN,16-Sep-2011,17.59,17.82,17.05,17.15,641100
ALGT,16-Sep-2011,46.99,47.52,46.52,46.97,131400
ALIM,16-Sep-2011,7.69,7.95,7.43,7.62,83400
ALKS,16-Sep-2011,16.6,16.74,16.31,16.57,775700
ALLT,16-Sep-2011,13.16,13.16,12.5,12.75,142200
ALNY,16-Sep-2011,7.48,7.5,7.19,7.48,849400
ALOG,16-Sep-2011,46.25,46.59,45.07,45.74,151600
ALOT,16-Sep-2011,7.13,7.13,6.44,7.07,13200
ALRN,16-Sep-2011,2,2.12,1.88,1.88,2700
ALSK,16-Sep-2011,7.15,7.21,7.06,7.07,1050300
ALTR,16-Sep-2011,38.46,38.97,38.1,38.24,5860300
ALXN,16-Sep-2011,63.74,63.74,61.62,62.07,2319300
AMAG,16-Sep-2011,14.08,14.34,14.07,14.27,383200
AMAT,16-Sep-2011,11.68,11.79,11.5,11.57,17112600
AMCN,16-Sep-2011,2.81,2.82,2.68,2.7,185800
AMCX,16-Sep-2011,36.26,36.96,35.98,36.35,543100
AMD,16-Sep-2011,7.38,7.42,7.13,7.2,19883100
AMED,16-Sep-2011,16.49,16.6,16.11,16.27,317300
AMGN,16-Sep-2011,56.4,56.75,55.59,56.71,7635000
AMKR,16-Sep-2011,4.72,4.8,4.7,4.72,2647100
AMNB,16-Sep-2011,18.65,19.3,18.51,19.3,10700
AMOT,16-Sep-2011,5.25,5.25,5.25,5.25,300
AMRB,16-Sep-2011,4.71,5,4.71,5,3300
AMRN,16-Sep-2011,10.65,10.76,10.5,10.56,951200
AMRS,16-Sep-2011,296.1,305.85,290.85,298.2,611000
AMSC,16-Sep-2011,59.6,59.8,53,53.3,3053900
AMSF,16-Sep-2011,19.95,20.24,19.88,20.23,71900
AMSWA,16-Sep-2011,7.77,7.84,7.6,7.82,122200
AMTD,16-Sep-2011,15.21,15.29,14.8,14.98,4758400
AMWD,16-Sep-2011,14.29,14.29,13.8,14.03,24000
AMZN,16-Sep-2011,227.36,240.44,226.74,239.3,11760100
ANAT,16-Sep-2011,72.49,73.01,70.88,70.88,26300
ANCB,16-Sep-2011,6.87,7.21,6.87,7.21,200
ANCX,16-Sep-2011,8.03,8.23,8,8.1,13200
ANDE,16-Sep-2011,26.44,26.5333,26,26.2533,172700
