Symbol,Date,Open,High,Low,Close,Volume
AAME,03-Nov-2011,1.74,1.79,1.59,1.79,4100
AAON,03-Nov-2011,9.6222,9.9422,9.3378,9.9022,110400
AAPL,03-Nov-2011,57.01,57.6286,56.48,57.5814,15768700
AAWW,03-Nov-2011,38.56,39.36,32.64,39.09,1072800
AAXJ,03-Nov-2011,54.18,54.9,53.61,54.74,535700
ABAX,03-Nov-2011,27.85,27.99,27.13,27.71,96800
ABCB,03-Nov-2011,10.14,10.6,10,10.53,95100
ABCD,03-Nov-2011,3.32,3.39,3.32,3.38,24500
ABIO,03-Nov-2011,48.3,51.66,46.62,50.82,33500
ABMD,03-Nov-2011,16.08,17.85,15.12,17.77,867500
ACAD,03-Nov-2011,1.18,1.18,1.15,1.15,49000
ACET,03-Nov-2011,6.27,6.57,6.13,6.54,103600
ACFC,03-Nov-2011,1.27,1.27,1.22,1.22,5900
ACGL,03-Nov-2011,36,36.16,35.69,35.88,974600
ACHC,03-Nov-2011,9.45,10,9.02,9.35,14400
ACHN,03-Nov-2011,6.26,6.61,6.12,6.57,275500
ACIW,03-Nov-2011,10.2133,10.4467,10.06,10.43,303600
ACLS,03-Nov-2011,5.56,5.68,5.32,5.68,488900
ACMR,03-Nov-2011,1.59,1.59,1.58,1.59,38500
ACNB,03-Nov-2011,14.54,14.54,14.54,14.54,0
ACOR,03-Nov-2011,20.88,21.47,20.24,20.45,748100
ACRX,03-Nov-2011,2.92,2.92,2.92,2.92,1000
ACTG,03-Nov-2011,39.24,39.8,38.11,39.41,210800
ACWI,03-Nov-2011,43.59,44,42.86,43.89,207300
ACWX,03-Nov-2011,38.88,39.26,38.27,39.15,117700
ACXM,03-Nov-2011,13.23,13.37,12.85,13.29,523000
ADBE,03-Nov-2011,29.63,30.22,29.49,30.16,5568700
ADES,03-Nov-2011,7.7,7.7,7.125,7.595,55200
ADI,03-Nov-2011,35.83,36.65,35.34,36.59,3243100
ADP,03-Nov-2011,44.9255,45.9877,44.7938,45.7857,3083400
ADRA,03-Nov-2011,23.83,23.94,23.79,23.94,1300
ADRD,03-Nov-2011,19.46,19.68,19.46,19.68,7200
ADRE,03-Nov-2011,41.33,41.41,40.66,41.27,35100
ADRU,03-Nov-2011,19.39,19.6,19.29,19.6,3600
ADSK,03-Nov-2011,34,35.32,33.28,35.16,2817500
ADTN,03-Nov-2011,33.2,33.47,31.96,33.13,1297200
ADUS,03-Nov-2011,3.93,3.93,3.86,3.88,18200
AEGN,03-Nov-2011,15.83,15.99,15.45,15.87,333700
AEHR,03-Nov-2011,0.95,0.95,0.88,0.88,3200
AEIS,03-Nov-2011,8.74,9.04,8.42,8.93,775900
AETI,03-Nov-2011,3.75,3.86,3.75,3.85,6400
AEY,03-Nov-2011,2.1,2.16,2.07,2.08,19500
AEZS,03-Nov-2011,1008,1020,972,1008,1042500
AFAM,03-Nov-2011,17.23,17.23,15.55,15.91,171600
AFSI,03-Nov-2011,13.255,13.465,13.025,13.38,318000
AGEN,03-Nov-2011,2.77,2.77,2.6,2.7,41700
AGII,03-Nov-2011,29.59,30.21,29.39,30,79100
AGNC,03-Nov-2011,27.7,27.84,27.47,27.7,4457600
AGYS,03-Nov-2011,8.68,8.9,8.41,8.87,95100
AHGP,03-Nov-2011,49.67,50.49,48.73,49.94,35200
AHPI,03-Nov-2011,3.5,3.54,3.4,3.41,6800
AIMC,03-Nov-2011,16.51,17.01,16.16,16.74,210600
AINV,03-Nov-2011,8.2,8.44,7.88,8.41,2323900
AIRT,03-Nov-2011,8.36,8.5,7.84,8.14,13600
AKAM,03-Nov-2011,28.26,29.45,27.96,29.2,11324300
AKRX,03-Nov-2011,9.9,9.9,9.61,9.8,911800
ALCO,03-Nov-2011,23.19,23.4,23.11,23.38,7800
ALGN,03-Nov-2011,22.06,22.47,21.53,22.34,551100
ALGT,03-Nov-2011,52.76,53.85,52.03,53.81,105000
ALIM,03-Nov-2011,7.84,7.84,7.52,7.74,71900
ALKS,03-Nov-2011,17.38,17.38,16.62,16.94,1606800
ALLT,03-Nov-2011,14.45,14.53,14,14.28,314700
ALNY,03-Nov-2011,7.91,8.16,7.69,8.11,279800
ALOG,03-Nov-2011,53.48,53.49,52.59,53.45,83200
ALOT,03-Nov-2011,7.84,8,7.84,8,1200
ALRN,03-Nov-2011,1.77,1.98,1.77,1.98,1100
ALSK,03-Nov-2011,7.64,7.85,7.39,7.84,866500
ALTR,03-Nov-2011,37.19,38.33,36.98,38.28,4137200
ALXN,03-Nov-2011,66.73,67.05,64.81,65.2,1085200
AMAG,03-Nov-2011,13.61,13.84,13.55,13.75,109600
AMAT,03-Nov-2011,12.11,12.42,11.9,12.36,13353200
AMCN,03-Nov-2011,2.51,2.83,2.51,2.82,15600
AMCX,03-Nov-2011,32.8,33.72,32.16,33.45,244600
AMD,03-Nov-2011,5.53,5.77,5.3,5.73,26425400
AMED,03-Nov-2011,10.16,10.18,9.12,9.59,966000
AMGN,03-Nov-2011,54.92,55.8,54.92,55.7,4797300
AMKR,03-Nov-2011,4.85,4.98,4.75,4.97,1367600
AMNB,03-Nov-2011,18.75,18.75,18.24,18.65,6900
AMOT,03-Nov-2011,5.2,5.75,5.2,5.74,44700
AMRB,03-Nov-2011,4.96,4.97,4.85,4.85,9600
AMRN,03-Nov-2011,8.6,8.66,8.32,8.49,1664000
AMRS,03-Nov-2011,235.05,235.95,205.95,212.25,530100
AMSC,03-Nov-2011,40.8,41.5,39.9,41.5,899200
AMSF,03-Nov-2011,23.81,24.32,23.27,23.9,148200
AMSWA,03-Nov-2011,8.08,8.27,8.07,8.25,76700
AMTD,03-Nov-2011,16.77,17.12,16.28,17.06,3708900
AMWD,03-Nov-2011,14.92,14.92,14.13,14.86,31700
AMZN,03-Nov-2011,216.3,218.5,213.02,218.29,5317400
ANAT,03-Nov-2011,71.04,72.37,71.04,72.07,9900
ANCB,03-Nov-2011,6,6.03,6,6.03,300
ANCX,03-Nov-2011,8.2,8.21,8.15,8.19,6900
ANDE,03-Nov-2011,24.7733,25.3,24.4667,25.1867,83100
ANGO,03-Nov-2011,15.15,15.17,14.9,15.08,100200
ANIK,03-Nov-2011,7.3,7.75,7.15,7.33,299400
ANSS,03-Nov-2011,55.04,58.47,53.46,57.97,979900
ANTH,03-Nov-2011,428.8,447.36,418.56,440.96,101100
AOSL,03-Nov-2011,8.5,9.01,8.43,8.86,90900
APEI,03-Nov-2011,34.65,35.35,33.84,35.08,178200
APOG,03-Nov-2011,10.65,11,10.28,10.94,76800
APRI,03-Nov-2011,41.9,42.7,41,42.3,92100
APWC,03-Nov-2011,3,3,2.86,2.96,4300
ARAY,03-Nov-2011,4,4.06,3.85,4.04,358500
ARCC,03-Nov-2011,15.5,15.57,15.11,15.47,2229300
ARCI,03-Nov-2011,5.96,5.97,5.63,5.63,25000
ARCW,03-Nov-2011,1.224,1.224,1.22,1.22,400
AREX,03-Nov-2011,29,29.98,27.19,27.51,914800
ARII,03-Nov-2011,23.31,24.33,22.5,24.2,202400
ARKR,03-Nov-2011,13.96,13.99,13.88,13.88,500
ARLP,03-Nov-2011,37.025,37.445,36.365,36.97,48400
ARNA,03-Nov-2011,13.7,14.6,13.6,14.3,2217700
AROW,03-Nov-2011,23.5,23.97,23.05,23.96,32100
ARQL,03-Nov-2011,5.65,5.98,5.37,5.92,201800
ARRS,03-Nov-2011,10.68,10.8,10.39,10.75,758800
ARRY,03-Nov-2011,2.65,2.79,2.45,2.68,761400
ARTNA,03-Nov-2011,18.78,18.78,18.62,18.7,12000
ARTW,03-Nov-2011,6.19,6.19,5.86,5.99,2100
ARTX,03-Nov-2011,1.5,1.51,1.44,1.44,6800
ARWR,03-Nov-2011,0.56,0.59,0.56,0.58,205500
ASCMA,03-Nov-2011,44.15,46.71,44.1,46.64,36700
ASFI,03-Nov-2011,7.93,8.11,7.93,7.98,7600
ASML,03-Nov-2011,41.11,42.51,40.56,42.18,2590500
ASNA,03-Nov-2011,14.34,14.49,13.88,14.395,771800
ASPS,03-Nov-2011,42.69,43.55,42.22,43.54,123400
ASRV,03-Nov-2011,1.91,1.91,1.91,1.91,100
ASRVP,03-Nov-2011,25.05,25.05,25.05,25.05,0
ASTC,03-Nov-2011,0.56,0.59,0.54,0.57,800
ASTE,03-Nov-2011,34.23,34.57,33.63,34.26,173000
ASUR,03-Nov-2011,2.1933,2.4133,2.1933,2.4067,9300
ASYS,03-Nov-2011,10.88,10.88,10.31,10.71,149100
ATAI,03-Nov-2011,9.44,10,9.18,9.93,13000
ATAX,03-Nov-2011,5.09,5.12,5,5.05,91800
ATEC,03-Nov-2011,25.56,26.4,24.84,25.92,194700
ATHN,03-Nov-2011,53.47,56.56,52.39,56.25,936700
ATHX,03-Nov-2011,1.37,1.43,1.31,1.4,74900
ATLO,03-Nov-2011,17.87,18.57,17.51,18.35,14000
ATNI,03-Nov-2011,37.38,42.77,37.38,42.49,55800
ATRC,03-Nov-2011,10.88,10.88,10.32,10.55,48400
ATRI,03-Nov-2011,222.26,223.5,220.77,222.8,7700
ATRO,03-Nov-2011,26.3083,26.9917,24.7333,26.9333,66500
ATSG,03-Nov-2011,5.45,5.45,5.15,5.29,243000
ATVI,03-Nov-2011,13.28,13.5,13.22,13.38,12465700
AUBN,03-Nov-2011,19.3,19.3,19.3,19.3,0
AUDC,03-Nov-2011,3.2,3.36,3.16,3.29,88500
AVAV,03-Nov-2011,32.64,33.01,32,32.68,136900
AVEO,03-Nov-2011,15.91,17.03,15.41,16.97,354900
AVGO,03-Nov-2011,33.51,34.5,32.81,34.33,3144800
AVID,03-Nov-2011,6.09,6.42,5.76,6.33,1350500
AVNW,03-Nov-2011,24.24,27.72,23.16,27.36,650100
AWRE,03-Nov-2011,2.96,2.96,2.82,2.82,300
AXAS,03-Nov-2011,3.81,3.99,3.73,3.91,1362200
AXTI,03-Nov-2011,4.75,4.75,4.47,4.51,582600
AZPN,03-Nov-2011,17.49,18.18,17.05,18.11,490700
BABY,03-Nov-2011,8.38,8.48,8.1,8.39,119300
BANF,03-Nov-2011,38.03,39.49,37.57,39.19,14500
BANFP,03-Nov-2011,27.47,28.49,27.47,28.03,1300
BANR,03-Nov-2011,18.17,18.43,17.3,17.67,155300
BASI,03-Nov-2011,1.4,1.42,1.39,1.42,27600
BBBY,03-Nov-2011,62.26,62.33,61.08,61.99,2356400
BBGI,03-Nov-2011,3.9,3.9,3.9,3.9,100
BBOX,03-Nov-2011,26.76,28.1,26.32,27.94,126900
BBRG,03-Nov-2011,18.72,20.23,18.42,19.48,153600
BBSI,03-Nov-2011,16.03,16.31,15.74,16.3,40300
BCBP,03-Nov-2011,10,10.05,9.99,10,2800
BCOM,03-Nov-2011,22.75,22.75,22.75,22.75,700
BCPC,03-Nov-2011,39.43,41.51,38.72,41.08,241400
BCRX,03-Nov-2011,3.1,3.1,2.97,2.98,145000
BDGE,03-Nov-2011,19.07,20.26,18.89,20.16,21100
BDSI,03-Nov-2011,0.92,0.95,0.91,0.93,67700
BEAT,03-Nov-2011,2.74,2.9,2.74,2.9,50900
BECN,03-Nov-2011,17.82,18.82,17.82,18.77,328400
BELFA,03-Nov-2011,20.12,20.12,20.12,20.12,300
BELFB,03-Nov-2011,18.5,18.97,18.02,18.85,42300
BFIN,03-Nov-2011,7.6,7.94,7.51,7.9,61300
BGCP,03-Nov-2011,6.7,6.7,6.41,6.6,931600
BGFV,03-Nov-2011,8.18,9.37,8.17,9.22,166600
BIB,03-Nov-2011,7.4575,7.6525,7.4575,7.625,2000
BICK,03-Nov-2011,25.95,26.35,25.94,26.35,12000
BIDU,03-Nov-2011,142.65,144.94,140,143.5,6303300
BIIB,03-Nov-2011,105.2738,105.7988,104.2698,105.0527,2775500
