Symbol,Date,Open,High,Low,Close,Volume
AAME,07-Nov-2011,1.8,1.8,1.8,1.8,300
AAON,07-Nov-2011,9.6267,9.9111,9.4045,9.8,57100
AAPL,07-Nov-2011,57.13,57.1429,56.59,57.1043,9652200
AAWW,07-Nov-2011,38.35,38.35,36.34,37.43,211600
AAXJ,07-Nov-2011,54.39,54.76,53.91,54.75,238300
ABAX,07-Nov-2011,27.69,27.85,26.89,27.2,90600
ABCB,07-Nov-2011,10.27,10.45,10.1,10.43,47600
ABCD,07-Nov-2011,3.24,3.46,3.24,3.46,18300
ABIO,07-Nov-2011,50.4,50.4,47.88,47.88,14700
ABMD,07-Nov-2011,18.4,18.86,18.15,18.74,456500
ACAD,07-Nov-2011,1.18,1.29,1.18,1.19,488100
ACET,07-Nov-2011,6.68,6.7,6.41,6.51,119400
ACFC,07-Nov-2011,1.25,1.3,1.1,1.18,16500
ACGL,07-Nov-2011,35.82,36.09,35.66,36.08,785400
ACHC,07-Nov-2011,9.49,9.49,9.05,9.19,20400
ACHN,07-Nov-2011,6.45,6.58,6.02,6.06,321300
ACIW,07-Nov-2011,10.3733,10.4733,10.1267,10.4167,177400
ACLS,07-Nov-2011,5.8,5.8,5.64,5.72,358900
ACMR,07-Nov-2011,1.58,1.59,1.58,1.59,63500
ACNB,07-Nov-2011,14.2,14.2,14.2,14.2,100
ACOR,07-Nov-2011,23.01,23.49,22.56,23.07,586900
ACRX,07-Nov-2011,2.9,2.9,2.9,2.9,0
ACTG,07-Nov-2011,38.99,39.52,37.4,38.12,196300
ACWI,07-Nov-2011,43.44,43.76,43.17,43.76,165200
ACWX,07-Nov-2011,38.72,39,38.45,38.95,94400
ACXM,07-Nov-2011,13.15,13.2,12.69,13.09,322100
ADBE,07-Nov-2011,29.67,29.99,29.04,29.92,4303400
ADES,07-Nov-2011,7.625,7.65,7.445,7.525,36500
ADI,07-Nov-2011,37.12,37.28,36.48,36.74,2755400
ADP,07-Nov-2011,45.1975,45.5926,44.8288,45.4696,2325100
ADRA,07-Nov-2011,23.8,24.02,23.8,24.02,1600
ADRD,07-Nov-2011,19.32,19.5,19.26,19.47,4000
ADRE,07-Nov-2011,41.33,41.73,41.25,41.72,35500
ADRU,07-Nov-2011,19.33,19.33,19.33,19.33,0
ADSK,07-Nov-2011,35.12,35.25,33.7,34.7,2917500
ADTN,07-Nov-2011,33.02,33.33,32.28,33.2,357000
ADUS,07-Nov-2011,4.05,4.06,3.83,3.83,9600
AEGN,07-Nov-2011,16,16.17,15.37,15.99,178400
AEHR,07-Nov-2011,0.88,0.92,0.88,0.92,1000
AEIS,07-Nov-2011,9.15,9.15,8.72,8.99,301700
AETI,07-Nov-2011,3.86,3.86,3.8,3.86,2100
AEY,07-Nov-2011,2.12,2.2,2.12,2.12,4000
AEZS,07-Nov-2011,960,960,888,900,1484100
AFAM,07-Nov-2011,15.89,15.89,15.5,15.76,119500
AFSI,07-Nov-2011,13.375,13.46,13.2,13.435,291400
AGEN,07-Nov-2011,2.65,2.65,2.52,2.6,106200
AGII,07-Nov-2011,30.95,31.03,30.12,30.75,215400
