Symbol,Date,Open,High,Low,Close,Volume
AAME,11-Feb-2011,2.22,2.22,2.1,2.1,3800
AAON,11-Feb-2011,8.2045,8.5807,8.1452,8.5541,52500
AAPL,11-Feb-2011,50.6786,51.1143,50.5057,50.9786,13127500
AAWW,11-Feb-2011,54.73,56.47,54.7,56.45,407200
AAXJ,11-Feb-2011,59.73,60.56,59.53,60.44,3228700
ABAX,11-Feb-2011,26.41,26.5,26.13,26.4,65900
ABCB,11-Feb-2011,9.76,10.05,9.76,9.94,41200
ABCD,11-Feb-2011,3.85,3.98,3.8,3.95,18000
ABIO,11-Feb-2011,132.72,133.98,131.46,131.88,11000
ABMD,11-Feb-2011,13.46,13.65,13.25,13.51,204400
ACAD,11-Feb-2011,1.75,1.77,1.71,1.71,150600
ACET,11-Feb-2011,8.7,8.73,8.58,8.7,73200
ACGL,11-Feb-2011,30.2767,30.8133,30.2767,30.7533,240400
ACHN,11-Feb-2011,5.35,5.44,5.28,5.38,87300
ACIW,11-Feb-2011,9.03,9.1567,8.9533,9.1567,58300
ACLS,11-Feb-2011,11.2,11.52,11.04,11.4,1321300
ACMR,11-Feb-2011,2.43,2.52,2.42,2.52,31200
ACNB,11-Feb-2011,15.6,15.6,15.56,15.56,500
ACOR,11-Feb-2011,22.73,23.04,22.57,22.98,266900
ACRX,11-Feb-2011,5,5.09,4.51,4.55,1899600
ACTG,11-Feb-2011,25.83,26.13,25.8,26.13,386900
ACWI,11-Feb-2011,48.1,48.53,47.9,48.44,110000
ACWX,11-Feb-2011,44.6,45.11,44.6,45.03,40700
ACXM,11-Feb-2011,17.01,17.63,16.94,17.59,372600
ADBE,11-Feb-2011,33.42,33.68,33.1,33.67,3113400
ADES,11-Feb-2011,7.59,7.625,7.42,7.515,31300
ADI,11-Feb-2011,39.76,40.75,39.69,40.59,2840200
ADP,11-Feb-2011,43.3451,43.6786,43.1344,43.6612,1838400
ADRA,11-Feb-2011,28.96,29.13,28.93,29.09,2100
ADRD,11-Feb-2011,22.55,22.81,22.55,22.79,56900
ADRE,11-Feb-2011,45.56,46.35,45.56,46.29,66500
ADRU,11-Feb-2011,22.07,22.17,22.07,22.17,800
ADSK,11-Feb-2011,42.62,42.86,42.32,42.69,1691100
ADTN,11-Feb-2011,45.89,46.93,45.76,46.58,759100
ADUS,11-Feb-2011,4.78,4.95,4.71,4.91,24500
AEHR,11-Feb-2011,1.65,1.66,1.58,1.6,38500
AEIS,11-Feb-2011,15.28,15.4,15.06,15.34,383600
AETI,11-Feb-2011,2.44,2.59,2.4,2.59,4300
AEY,11-Feb-2011,2.71,2.78,2.62,2.7,16100
AEZS,11-Feb-2011,1080,1110,1044,1062,1964100
AFAM,11-Feb-2011,35.25,35.74,35.18,35.42,82700
AFSI,11-Feb-2011,9.34,9.455,9.335,9.45,122000
AGEN,11-Feb-2011,0.92,0.94,0.92,0.93,131600
AGII,11-Feb-2011,36.02,36.44,35.92,36.4,70000
AGNC,11-Feb-2011,29.35,29.58,29.32,29.55,2186000
AGYS,11-Feb-2011,6.33,6.5,6.12,6.49,179200
AHGP,11-Feb-2011,52.58,54.45,52.37,54.21,54900
AHPI,11-Feb-2011,4.49,4.52,4.33,4.5,13000
AIMC,11-Feb-2011,21.94,22.13,21.75,22.08,114700
AINV,11-Feb-2011,11.86,12.09,11.85,12.09,1269500
AIRT,11-Feb-2011,9.62,9.84,9.61,9.78,3200
AKAM,11-Feb-2011,41.61,41.84,40.98,41.43,13464800
AKRX,11-Feb-2011,5.12,5.21,5.08,5.15,137500
ALCO,11-Feb-2011,24.95,25.2,24.22,24.56,11500
ALGN,11-Feb-2011,20.8,20.95,20.55,20.86,728100
ALGT,11-Feb-2011,41.42,42.28,41.15,41.84,219100
ALIM,11-Feb-2011,8.39,9.39,8.39,9.06,205000
ALKS,11-Feb-2011,13.55,13.63,13.42,13.61,309500
ALLT,11-Feb-2011,15.2,15.82,15.1,15.4,281100
ALNY,11-Feb-2011,9.73,10.06,9.68,10,177600
ALOG,11-Feb-2011,51.87,52.95,51.63,52.78,29000
ALOT,11-Feb-2011,7.6,7.61,7.6,7.61,500
ALRN,11-Feb-2011,2.16,2.19,2.14,2.14,4100
ALSK,11-Feb-2011,9.66,9.7,9.56,9.7,274100
ALTR,11-Feb-2011,41.04,41.55,40.53,41.4,3955700
ALXN,11-Feb-2011,44.36,45.09,44.04,45.025,714000
AMAG,11-Feb-2011,17.24,17.48,17.04,17.43,156300
AMAT,11-Feb-2011,16.04,16.15,15.9,16.01,12939800
AMCN,11-Feb-2011,7.09,7.26,7.04,7.18,132400
AMD,11-Feb-2011,8.16,8.29,8.12,8.28,11339600
AMED,11-Feb-2011,35.01,35.09,34.07,34.47,452300
AMGN,11-Feb-2011,54.11,54.11,53.55,53.74,6902900
AMKR,11-Feb-2011,7.24,7.5,7.19,7.5,3245700
AMNB,11-Feb-2011,21.39,21.7,21.39,21.7,6200
AMOT,11-Feb-2011,8.63,8.73,8.41,8.56,31900
AMRB,11-Feb-2011,6.4,6.5,6.15,6.49,10500
