Symbol,Date,Open,High,Low,Close,Volume
AAME,01-Mar-2011,2.04,2.15,2,2,12900
AAON,01-Mar-2011,9.0874,9.2207,8.9778,9.0815,157600
AAPL,01-Mar-2011,50.7814,50.8171,49.6686,49.9014,16290300
AAWW,01-Mar-2011,68.65,68.76,67.04,67.43,289000
AAXJ,01-Mar-2011,60.69,60.91,59.94,60.06,441900
ABAX,01-Mar-2011,26.55,26.7,25.77,26.31,157800
ABCB,01-Mar-2011,10.1,10.14,9.92,10.02,42400
ABCD,01-Mar-2011,3.58,3.61,3.46,3.47,30500
ABIO,01-Mar-2011,132.3,133.14,127.68,129.36,33200
ABMD,01-Mar-2011,12.48,12.71,12.38,12.71,239600
ACAD,01-Mar-2011,1.5,1.5,1.39,1.43,329300
ACET,01-Mar-2011,7.91,7.98,7.76,7.84,109700
ACGL,01-Mar-2011,30.12,30.5233,29.9833,30.0367,542300
ACHN,01-Mar-2011,6.18,6.19,5.75,5.93,291500
ACIW,01-Mar-2011,10.47,10.58,10.2467,10.3667,308000
ACLS,01-Mar-2011,11.12,11.24,10.48,10.56,1820400
ACMR,01-Mar-2011,3.23,3.35,3.12,3.3,98400
ACNB,01-Mar-2011,15.75,15.75,15.5,15.5,2200
ACOR,01-Mar-2011,21.05,21.26,20.72,21,903600
ACRX,01-Mar-2011,3.69,3.7,3.56,3.59,76300
ACTG,01-Mar-2011,29.4,30,28.42,28.63,506400
ACWI,01-Mar-2011,49.03,49.08,48.1,48.11,287000
ACWX,01-Mar-2011,45.9,45.95,45.07,45.1,193100
ACXM,01-Mar-2011,17.19,17.25,16.55,16.57,496500
ADBE,01-Mar-2011,34.73,34.79,33.67,33.97,5908400
ADES,01-Mar-2011,7.26,7.475,6.975,7.085,29600
ADI,01-Mar-2011,39.79,40.15,39.03,39.17,3113500
ADP,01-Mar-2011,43.9156,43.986,43.1958,43.3625,2999200
ADRA,01-Mar-2011,29.42,29.48,29.1,29.16,11200
ADRD,01-Mar-2011,23.27,23.27,22.91,22.91,7300
ADRE,01-Mar-2011,47,47.14,46.4,46.44,73100
ADRU,01-Mar-2011,22.24,22.24,22.21,22.21,800
ADSK,01-Mar-2011,42.13,42.28,41.09,41.21,2799800
ADTN,01-Mar-2011,45.86,45.96,44.57,45.27,1135000
ADUS,01-Mar-2011,4.5,4.57,4.47,4.48,13200
AEHR,01-Mar-2011,1.76,1.86,1.7,1.73,34000
AEIS,01-Mar-2011,16.25,16.38,15.66,15.85,750700
AETI,01-Mar-2011,2.64,2.64,2.59,2.6,500
AEY,01-Mar-2011,3.17,3.17,3.15,3.16,17000
AEZS,01-Mar-2011,1098,1110,1068,1086,1302400
AFAM,01-Mar-2011,39.22,39.45,38.54,38.75,161700
AFSI,01-Mar-2011,9.665,9.73,9.57,9.6,340100
AGEN,01-Mar-2011,0.93,0.95,0.92,0.93,208900
AGII,01-Mar-2011,38.19,38.33,37.54,37.56,180300
AGNC,01-Mar-2011,29.55,29.58,29.35,29.44,2395200
AGYS,01-Mar-2011,5.06,5.21,4.91,5.1,134500
AHGP,01-Mar-2011,55.95,55.95,54.11,55.15,32600
AHPI,01-Mar-2011,4.82,4.83,4.4,4.7,4300
AIMC,01-Mar-2011,20.92,21.82,19.39,20.52,1157900
AINV,01-Mar-2011,12.43,12.45,12.01,12.04,1283100
AIRT,01-Mar-2011,9.57,9.69,9.57,9.69,2500
AKAM,01-Mar-2011,38,38.28,36.86,37.36,12458100
AKRX,01-Mar-2011,5.96,6,5.43,5.51,1241000
ALCO,01-Mar-2011,27.04,27.45,26.57,27.23,9800
ALGN,01-Mar-2011,20.83,20.99,20.46,20.52,724200
ALGT,01-Mar-2011,41.15,42.01,40.87,41.01,272400
ALIM,01-Mar-2011,8,8,7.56,7.64,67300
ALKS,01-Mar-2011,14.41,14.48,13.93,13.94,1078700
ALLT,01-Mar-2011,16.12,16.47,15.34,15.48,353900
ALNY,01-Mar-2011,11,11.09,10.65,10.71,189400
ALOG,01-Mar-2011,54.26,54.26,52.56,52.9,63400
ALOT,01-Mar-2011,7.57,7.98,7.57,7.68,5100
ALRN,01-Mar-2011,2.8,2.81,2.68,2.68,9100
ALSK,01-Mar-2011,10.16,10.18,9.9,9.97,639100
ALTR,01-Mar-2011,42.1,42.19,41.03,41.23,7921600
ALXN,01-Mar-2011,48.465,48.515,47.625,48.515,895400
AMAG,01-Mar-2011,18.32,18.59,17.61,17.7,209700
AMAT,01-Mar-2011,16.55,16.75,16.16,16.2,34051700
AMCN,01-Mar-2011,6.59,6.64,6.38,6.54,113700
AMD,01-Mar-2011,9.27,9.32,9,9.03,19418800
AMED,01-Mar-2011,36.17,36.3,35.08,35.37,357000
AMGN,01-Mar-2011,52.17,52.49,51.74,51.91,6668400
AMKR,01-Mar-2011,7.36,7.43,7.18,7.18,1277300
AMNB,01-Mar-2011,21.72,21.72,21.16,21.2,5600
AMOT,01-Mar-2011,7.93,7.95,7.5,7.86,33700
AMRB,01-Mar-2011,6.37,6.45,6.3,6.37,24600
AMRN,01-Mar-2011,7.7,7.82,7.37,7.59,2962600
AMRS,01-Mar-2011,484.95,496.8,453.3,457.35,92700
AMSC,01-Mar-2011,265,266.5,258.8,260.6,664400
AMSF,01-Mar-2011,19.95,20.37,19.89,19.96,72900
AMSWA,01-Mar-2011,6.77,6.83,6.56,6.56,39100
AMTD,01-Mar-2011,21.91,22.06,21.39,21.4,5311300
AMWD,01-Mar-2011,19.97,19.97,19.42,19.45,14400
AMZN,01-Mar-2011,173.53,173.96,168.67,169.44,5847400
ANAT,01-Mar-2011,81.95,81.95,79.6,79.63,9200
ANCB,01-Mar-2011,10.7,10.8,10.64,10.72,25100
ANCX,01-Mar-2011,6.96,7.04,6.96,6.98,1400
ANDE,01-Mar-2011,32.32,32.54,31.72,31.8667,130000
ANGO,01-Mar-2011,16.95,16.98,16.61,16.68,98600
ANIK,01-Mar-2011,9.05,9.34,8.86,9.34,203600
ANSS,01-Mar-2011,56.53,56.53,54.31,54.93,567800
ANTH,01-Mar-2011,341.76,355.84,333.44,337.28,44700
AOSL,01-Mar-2011,13.06,13.06,12.73,13,33300
APEI,01-Mar-2011,42.68,42.97,41.94,42,147900
APOG,01-Mar-2011,13.72,13.92,13.43,13.47,112100
APRI,01-Mar-2011,55,56.5,51,51.2,991700
ARAY,01-Mar-2011,9.89,9.96,9.66,9.83,460100
ARCC,01-Mar-2011,17.96,17.97,17.31,17.59,2667200
ARCI,01-Mar-2011,4.24,4.37,4.03,4.2,24000
ARCW,01-Mar-2011,1.176,1.176,1.176,1.176,500
AREX,01-Mar-2011,32.86,33.04,30.9,31.12,258800
ARII,01-Mar-2011,20.3,20.6,19.34,19.4,38300
ARKR,01-Mar-2011,14.61,14.61,14.25,14.27,2900
ARLP,01-Mar-2011,39.005,39.08,38,38.37,105600
ARNA,01-Mar-2011,16.2,16.2,15.5,15.9,1955900
AROW,01-Mar-2011,25,25.07,24.15,24.26,51000
ARQL,01-Mar-2011,6.3,6.32,6.1,6.26,335400
ARRS,01-Mar-2011,13.28,13.32,12.84,12.84,1799700
ARRY,01-Mar-2011,2.88,2.95,2.71,2.77,298000
ARTNA,01-Mar-2011,19.6,19.75,19.47,19.49,11100
ARTW,01-Mar-2011,11.21,11.21,10.01,10.29,60000
ARTX,01-Mar-2011,1.44,1.48,1.44,1.44,18400
ARWR,01-Mar-2011,0.68,0.7,0.64,0.66,446100
ASCMA,01-Mar-2011,41.8,43.34,41.58,41.96,121300
ASFI,01-Mar-2011,8.65,8.65,8.31,8.39,30900
ASML,01-Mar-2011,44.18,44.25,43.12,43.29,1924900
ASNA,01-Mar-2011,15.705,15.74,15.385,15.635,1044400
ASPS,01-Mar-2011,30.2,30.25,30,30.05,49500
ASRV,01-Mar-2011,2.15,2.24,2.1,2.21,6700
ASRVP,01-Mar-2011,25,25,25,25,0
ASTC,01-Mar-2011,1.2,1.2,1.13,1.15,121000
ASTE,01-Mar-2011,34.35,34.39,33.33,33.42,156400
ASUR,01-Mar-2011,1.7467,1.76,1.7467,1.7467,2500
ASYS,01-Mar-2011,23.16,23.55,22.04,22.06,274600
ATAI,01-Mar-2011,8.05,8.65,7.77,8,252200
ATAX,01-Mar-2011,5.56,5.6,5.52,5.56,65500
ATEC,01-Mar-2011,32.28,32.28,31.44,31.8,227000
ATHN,01-Mar-2011,45.41,45.57,44.66,45.1,194200
ATHX,01-Mar-2011,2.58,2.58,2.5,2.54,42400
ATLO,01-Mar-2011,18.82,18.82,18.15,18.18,5200
ATNI,01-Mar-2011,39,39,37.36,37.45,72600
ATRC,01-Mar-2011,10.03,10.14,10.01,10.1,22800
ATRI,01-Mar-2011,177.13,177.13,171.51,172.57,3100
ATRO,01-Mar-2011,18,18.1583,17.5917,17.775,27200
ATSG,01-Mar-2011,7.85,7.98,7.61,7.63,312300
ATVI,01-Mar-2011,11.15,11.17,10.94,10.95,6940100
AUBN,01-Mar-2011,19.75,19.92,19.75,19.92,1500
AUDC,01-Mar-2011,6.51,6.51,6.26,6.44,170700
AVAV,01-Mar-2011,29.01,29.02,28.34,28.36,171900
AVEO,01-Mar-2011,13.79,14.17,13.56,13.56,119600
AVGO,01-Mar-2011,32.25,32.47,31.84,32.07,10131700
AVID,01-Mar-2011,22.1,22.69,21.5,21.52,130500
AVNW,01-Mar-2011,74.88,75.24,69.96,70.32,280800
AWRE,01-Mar-2011,3.51,3.6,3.51,3.6,18800
AXAS,01-Mar-2011,6,6.16,5.6,5.65,2075400
AXTI,01-Mar-2011,7.43,7.46,6.97,7.09,1115200
AZPN,01-Mar-2011,15.26,15.47,14.75,14.96,578800
BABY,01-Mar-2011,16,16.37,15.41,15.43,185500
BANF,01-Mar-2011,42.08,42.37,41.51,41.78,10400
BANFP,01-Mar-2011,26.55,26.55,26.55,26.55,0
BANR,01-Mar-2011,17.36,17.5,17.08,17.22,568000
BASI,01-Mar-2011,2.48,2.48,2.03,2.03,44800
BBBY,01-Mar-2011,48.22,48.47,47,47.25,2151200
BBGI,01-Mar-2011,6.25,6.25,6.1,6.13,1600
BBOX,01-Mar-2011,38.03,38.45,36.89,37.2,82000
BBRG,01-Mar-2011,17.3,17.79,17.25,17.59,62800
BBSI,01-Mar-2011,14.61,14.64,14.5,14.54,10300
BCBP,01-Mar-2011,10.69,11.22,10.69,11.1,700
BCOM,01-Mar-2011,30.18,30.18,30.18,30.18,200
BCPC,01-Mar-2011,36.25,36.25,34.43,35,132900
