Symbol,Date,Open,High,Low,Close,Volume
AAME,16-Mar-2011,2.06,2.07,2.05,2.05,2000
AAON,16-Mar-2011,8.4593,8.6815,8.3911,8.5481,44600
AAPL,16-Mar-2011,48.8571,49,46.6086,47.1443,41312500
AAWW,16-Mar-2011,62.96,63.22,61.63,61.67,198800
AAXJ,16-Mar-2011,59.85,59.85,58.29,58.77,987600
ABAX,16-Mar-2011,27.41,27.51,26.67,27.17,106200
ABCB,16-Mar-2011,9.28,9.4,9.2,9.37,69500
ABCD,16-Mar-2011,3.28,3.31,3.2,3.28,77200
ABIO,16-Mar-2011,115.5,116.76,112.14,113.4,12000
ABMD,16-Mar-2011,13.69,13.83,13.54,13.59,374300
ACAD,16-Mar-2011,1.54,1.58,1.48,1.54,238900
ACET,16-Mar-2011,7.3,7.33,7.17,7.25,131500
ACFC,16-Mar-2011,10.01,10.01,10.01,10.01,1800
ACGL,16-Mar-2011,30.1133,30.1767,29.86,30,571800
ACHN,16-Mar-2011,6.11,6.3,5.88,5.91,158500
ACIW,16-Mar-2011,10.2367,10.46,10.1033,10.2033,340000
ACLS,16-Mar-2011,9.72,9.84,9.2,9.2,2278200
ACMR,16-Mar-2011,3.19,3.19,3.07,3.1,18500
ACNB,16-Mar-2011,15.73,15.73,15.25,15.25,2300
ACOR,16-Mar-2011,22.21,22.81,22.06,22.28,476500
ACRX,16-Mar-2011,3.55,3.7,3.24,3.51,16900
ACTG,16-Mar-2011,33.29,33.63,32.24,32.65,240800
ACWI,16-Mar-2011,46.36,46.36,44.9,45.34,793300
ACWX,16-Mar-2011,42.75,42.85,41.4,41.82,151200
ACXM,16-Mar-2011,15.9,16.09,15.72,15.89,367300
ADBE,16-Mar-2011,32.68,32.8,31.79,32.09,8151000
ADES,16-Mar-2011,7.025,8.685,7.025,8.3,106200
ADI,16-Mar-2011,37.45,37.86,36.29,36.54,4669500
ADP,16-Mar-2011,42.9324,43.1958,42.2563,42.4583,3764900
ADRA,16-Mar-2011,26.9,26.98,26.22,26.4,10000
ADRD,16-Mar-2011,21.43,21.43,20.88,21.06,9900
ADRE,16-Mar-2011,45.93,46.01,44.65,44.98,102900
ADRU,16-Mar-2011,21.1,21.1,20.55,20.68,3300
ADSK,16-Mar-2011,38.89,39.4,38.14,38.47,3806100
ADTN,16-Mar-2011,43.5,44.58,43.17,43.56,819900
ADUS,16-Mar-2011,4.75,4.77,4.73,4.75,7100
AEHR,16-Mar-2011,1.58,1.7,1.58,1.69,35400
AEIS,16-Mar-2011,15.29,15.56,15.06,15.1,613400
AETI,16-Mar-2011,2.69,2.74,2.69,2.74,1400
AEY,16-Mar-2011,3.06,3.1,3.05,3.05,6800
AEZS,16-Mar-2011,1062,1092,1038,1044,1689000
AFAM,16-Mar-2011,36.31,36.52,35.75,36,41600
AFSI,16-Mar-2011,9.09,9.18,9.04,9.05,128500
AGEN,16-Mar-2011,0.91,0.92,0.89,0.89,264000
AGII,16-Mar-2011,32.3,32.56,31.85,32.22,378800
AGNC,16-Mar-2011,30.25,30.41,30.17,30.26,3793300
AGYS,16-Mar-2011,4.93,5.02,4.8,4.81,89500
AHGP,16-Mar-2011,53.77,54.99,53.05,53.51,42500
AHPI,16-Mar-2011,4.23,4.49,4.2,4.2,2000
AIMC,16-Mar-2011,19.42,19.58,19.12,19.29,210200
AINV,16-Mar-2011,11.36,11.52,11.16,11.17,1988200
AIRT,16-Mar-2011,9.65,9.65,9.19,9.19,62800
