Symbol,Date,Open,High,Low,Close,Volume
AAME,17-Jan-2011,2.19,2.19,2.19,2.19,0
AAON,17-Jan-2011,8.24,8.24,8.24,8.24,0
AAPL,17-Jan-2011,49.7829,49.7829,49.7829,49.7829,0
AAWW,17-Jan-2011,51.52,51.52,51.52,51.52,0
AAXJ,17-Jan-2011,64.11,64.11,64.11,64.11,0
ABAX,17-Jan-2011,26.24,26.24,26.24,26.24,0
ABCB,17-Jan-2011,10.98,10.98,10.98,10.98,0
ABCD,17-Jan-2011,3.4,3.4,3.4,3.4,0
ABIO,17-Jan-2011,138.18,138.18,138.18,138.18,0
ABMD,17-Jan-2011,10.23,10.23,10.23,10.23,0
ACAD,17-Jan-2011,1.63,1.63,1.63,1.63,0
ACET,17-Jan-2011,9.38,9.38,9.38,9.38,0
ACFC,17-Jan-2011,1.63,1.63,1.63,1.63,0
ACGL,17-Jan-2011,29.34,29.34,29.34,29.34,0
ACHN,17-Jan-2011,4.95,4.95,4.95,4.95,0
ACIW,17-Jan-2011,8.8567,8.8567,8.8567,8.8567,0
ACLS,17-Jan-2011,14.68,14.68,14.68,14.68,0
ACMR,17-Jan-2011,2.52,2.52,2.52,2.52,0
ACNB,17-Jan-2011,15,15,15,15,0
ACOR,17-Jan-2011,26.42,26.42,26.42,26.42,0
ACTG,17-Jan-2011,28.87,28.87,28.87,28.87,0
ACWI,17-Jan-2011,47.77,47.77,47.77,47.77,0
ACWX,17-Jan-2011,44.76,44.76,44.76,44.76,0
ACXM,17-Jan-2011,18.16,18.16,18.16,18.16,0
ADBE,17-Jan-2011,33.79,33.79,33.79,33.79,0
ADES,17-Jan-2011,6.21,6.21,6.21,6.21,0
ADI,17-Jan-2011,38.6,38.6,38.6,38.6,0
ADP,17-Jan-2011,42.8007,42.8007,42.8007,42.8007,0
ADRA,17-Jan-2011,29.09,29.09,29.09,29.09,0
ADRD,17-Jan-2011,22.24,22.24,22.24,22.24,0
ADRE,17-Jan-2011,48.2,48.2,48.2,48.2,0
ADRU,17-Jan-2011,21.59,21.59,21.59,21.59,0
ADSK,17-Jan-2011,41.44,41.44,41.44,41.44,0
ADTN,17-Jan-2011,39.4,39.4,39.4,39.4,0
ADUS,17-Jan-2011,4.76,4.76,4.76,4.76,0
AEHR,17-Jan-2011,1.38,1.38,1.38,1.38,0
AEIS,17-Jan-2011,15.2,15.2,15.2,15.2,0
AETI,17-Jan-2011,2.18,2.18,2.18,2.18,0
AEY,17-Jan-2011,3.16,3.16,3.16,3.16,0
AEZS,17-Jan-2011,978,978,978,978,0
AFAM,17-Jan-2011,37.88,37.88,37.88,37.88,0
AFSI,17-Jan-2011,8.87,8.87,8.87,8.87,0
AGEN,17-Jan-2011,1.01,1.01,1.01,1.01,0
AGII,17-Jan-2011,36.62,36.62,36.62,36.62,0
AGNC,17-Jan-2011,29,29,29,29,0
AGYS,17-Jan-2011,5.48,5.48,5.48,5.48,0
AHGP,17-Jan-2011,50.35,50.35,50.35,50.35,0
AHPI,17-Jan-2011,4.34,4.34,4.34,4.34,0
AIMC,17-Jan-2011,20.81,20.81,20.81,20.81,0
AINV,17-Jan-2011,12.04,12.04,12.04,12.04,0
AIRT,17-Jan-2011,10.35,10.35,10.35,10.35,0
AKAM,17-Jan-2011,51.75,51.75,51.75,51.75,0
AKRX,17-Jan-2011,5.74,5.74,5.74,5.74,0
ALCO,17-Jan-2011,26.64,26.64,26.64,26.64,0
ALGN,17-Jan-2011,20.5,20.5,20.5,20.5,0
ALGT,17-Jan-2011,48.45,48.45,48.45,48.45,0
ALIM,17-Jan-2011,9.94,9.94,9.94,9.94,0
ALKS,17-Jan-2011,12.77,12.77,12.77,12.77,0
ALLT,17-Jan-2011,13.68,13.68,13.68,13.68,0
ALNY,17-Jan-2011,10.62,10.62,10.62,10.62,0
ALOG,17-Jan-2011,52.19,52.19,52.19,52.19,0
ALOT,17-Jan-2011,7.97,7.97,7.97,7.97,0
ALRN,17-Jan-2011,2.28,2.28,2.28,2.28,0
ALSK,17-Jan-2011,9.39,9.39,9.39,9.39,0
ALTR,17-Jan-2011,39.33,39.33,39.33,39.33,0
ALXN,17-Jan-2011,41.185,41.185,41.185,41.185,0
AMAG,17-Jan-2011,17.98,17.98,17.98,17.98,0
AMAT,17-Jan-2011,15.31,15.31,15.31,15.31,0
AMCN,17-Jan-2011,7,7,7,7,0
AMD,17-Jan-2011,8.2,8.2,8.2,8.2,0
AMED,17-Jan-2011,33.24,33.24,33.24,33.24,0
AMGN,17-Jan-2011,56.5,56.5,56.5,56.5,0
AMKR,17-Jan-2011,8,8,8,8,0
AMNB,17-Jan-2011,22.93,22.93,22.93,22.93,0
AMOT,17-Jan-2011,8.15,8.15,8.15,8.15,0
AMRB,17-Jan-2011,6.5,6.5,6.5,6.5,0
AMRN,17-Jan-2011,8.86,8.86,8.86,8.86,0
AMRS,17-Jan-2011,481.5,481.5,481.5,481.5,0
AMSC,17-Jan-2011,287.3,287.3,287.3,287.3,0
AMSF,17-Jan-2011,18.31,18.31,18.31,18.31,0
AMSWA,17-Jan-2011,6.61,6.61,6.61,6.61,0
AMTD,17-Jan-2011,20.65,20.65,20.65,20.65,0
AMWD,17-Jan-2011,22.52,22.52,22.52,22.52,0
AMZN,17-Jan-2011,188.75,188.75,188.75,188.75,0
ANAT,17-Jan-2011,85.6,85.6,85.6,85.6,0
ANCX,17-Jan-2011,6.51,6.51,6.51,6.51,0
ANDE,17-Jan-2011,26.92,26.92,26.92,26.92,0
ANGO,17-Jan-2011,17,17,17,17,0
ANIK,17-Jan-2011,7.05,7.05,7.05,7.05,0
ANSS,17-Jan-2011,54.96,54.96,54.96,54.96,0
ANTH,17-Jan-2011,320.64,320.64,320.64,320.64,0
AOSL,17-Jan-2011,14.24,14.24,14.24,14.24,0
APEI,17-Jan-2011,36.47,36.47,36.47,36.47,0
APOG,17-Jan-2011,14.27,14.27,14.27,14.27,0
APRI,17-Jan-2011,39.5,39.5,39.5,39.5,0
ARAY,17-Jan-2011,7.13,7.13,7.13,7.13,0
ARCC,17-Jan-2011,16.88,16.88,16.88,16.88,0
ARCI,17-Jan-2011,3.4,3.4,3.4,3.4,0
ARCW,17-Jan-2011,1.224,1.224,1.224,1.224,0
AREX,17-Jan-2011,25.29,25.29,25.29,25.29,0
ARII,17-Jan-2011,21.52,21.52,21.52,21.52,0
ARKR,17-Jan-2011,14.45,14.45,14.45,14.45,0
ARLP,17-Jan-2011,35.19,35.19,35.19,35.19,0
ARNA,17-Jan-2011,20.8,20.8,20.8,20.8,0
AROW,17-Jan-2011,26.91,26.91,26.91,26.91,0
ARQL,17-Jan-2011,6.82,6.82,6.82,6.82,0
ARRS,17-Jan-2011,12.5,12.5,12.5,12.5,0
ARRY,17-Jan-2011,3.24,3.24,3.24,3.24,0
ARTNA,17-Jan-2011,19.58,19.58,19.58,19.58,0
ARTW,17-Jan-2011,12.28,12.28,12.28,12.28,0
ARTX,17-Jan-2011,1.64,1.64,1.64,1.64,0
ARWR,17-Jan-2011,0.93,0.93,0.93,0.93,0
ASCMA,17-Jan-2011,39.15,39.15,39.15,39.15,0
ASFI,17-Jan-2011,8.8,8.8,8.8,8.8,0
ASML,17-Jan-2011,40.83,40.83,40.83,40.83,0
ASNA,17-Jan-2011,13.305,13.305,13.305,13.305,0
ASPS,17-Jan-2011,29,29,29,29,0
ASRV,17-Jan-2011,1.86,1.86,1.86,1.86,0
ASRVP,17-Jan-2011,23.95,23.95,23.95,23.95,0
ASTC,17-Jan-2011,1.29,1.29,1.29,1.29,0
ASTE,17-Jan-2011,32.67,32.67,32.67,32.67,0
ASUR,17-Jan-2011,1.8533,1.8533,1.8533,1.8533,0
ASYS,17-Jan-2011,27.3,27.3,27.3,27.3,0
ATAI,17-Jan-2011,3.98,3.98,3.98,3.98,0
ATAX,17-Jan-2011,5.36,5.36,5.36,5.36,0
ATEC,17-Jan-2011,32.16,32.16,32.16,32.16,0
ATHN,17-Jan-2011,44.46,44.46,44.46,44.46,0
ATHX,17-Jan-2011,2.58,2.58,2.58,2.58,0
ATLO,17-Jan-2011,21.2,21.2,21.2,21.2,0
ATNI,17-Jan-2011,39.3,39.3,39.3,39.3,0
ATRC,17-Jan-2011,11.13,11.13,11.13,11.13,0
ATRI,17-Jan-2011,184.51,184.51,184.51,184.51,0
ATRO,17-Jan-2011,19.3167,19.3167,19.3167,19.3167,0
ATSG,17-Jan-2011,7.93,7.93,7.93,7.93,0
ATVI,17-Jan-2011,11.76,11.76,11.76,11.76,0
AUBN,17-Jan-2011,20.03,20.03,20.03,20.03,0
AUDC,17-Jan-2011,7.37,7.37,7.37,7.37,0
AVAV,17-Jan-2011,28.48,28.48,28.48,28.48,0
AVEO,17-Jan-2011,14.6,14.6,14.6,14.6,0
AVGO,17-Jan-2011,29.01,29.01,29.01,29.01,0
AVID,17-Jan-2011,18,18,18,18,0
AVNW,17-Jan-2011,65.16,65.16,65.16,65.16,0
AWRE,17-Jan-2011,3.83,3.83,3.83,3.83,0
AXAS,17-Jan-2011,4.67,4.67,4.67,4.67,0
AXTI,17-Jan-2011,11.7,11.7,11.7,11.7,0
AZPN,17-Jan-2011,13.97,13.97,13.97,13.97,0
BABY,17-Jan-2011,15.24,15.24,15.24,15.24,0
BANF,17-Jan-2011,44.18,44.18,44.18,44.18,0
BANFP,17-Jan-2011,26.75,26.75,26.75,26.75,0
BANR,17-Jan-2011,15.54,15.54,15.54,15.54,0
BASI,17-Jan-2011,2.37,2.37,2.37,2.37,0
BBBY,17-Jan-2011,49.51,49.51,49.51,49.51,0
BBGI,17-Jan-2011,5.6,5.6,5.6,5.6,0
BBOX,17-Jan-2011,38.32,38.32,38.32,38.32,0
BBRG,17-Jan-2011,18.22,18.22,18.22,18.22,0
BBSI,17-Jan-2011,15.27,15.27,15.27,15.27,0
BCBP,17-Jan-2011,10.4,10.4,10.4,10.4,0
BCOM,17-Jan-2011,36.7,36.7,36.7,36.7,0
BCPC,17-Jan-2011,36.34,36.34,36.34,36.34,0
BCRX,17-Jan-2011,4.71,4.71,4.71,4.71,0
BDGE,17-Jan-2011,23.48,23.48,23.48,23.48,0
BDSI,17-Jan-2011,3.82,3.82,3.82,3.82,0
BEAT,17-Jan-2011,4.94,4.94,4.94,4.94,0
BECN,17-Jan-2011,18.52,18.52,18.52,18.52,0
BELFA,17-Jan-2011,27.75,27.75,27.75,27.75,0
BELFB,17-Jan-2011,25.75,25.75,25.75,25.75,0
BFIN,17-Jan-2011,9.59,9.59,9.59,9.59,0
BGCP,17-Jan-2011,9,9,9,9,0
BGFV,17-Jan-2011,14.45,14.45,14.45,14.45,0
BIB,17-Jan-2011,7.9475,7.9475,7.9475,7.9475,0
BICK,17-Jan-2011,32.99,32.99,32.99,32.99,0
BIDU,17-Jan-2011,107.73,107.73,107.73,107.73,0
BIIB,17-Jan-2011,61.3184,61.3184,61.3184,61.3184,0
BIOC,17-Jan-2011,13.2,13.2,13.2,13.2,0
BIOS,17-Jan-2011,5.1,5.1,5.1,5.1,0
BIS,17-Jan-2011,191.76,191.76,191.76,191.76,0
BJRI,17-Jan-2011,35.02,35.02,35.02,35.02,0
BKCC,17-Jan-2011,11.76,11.76,11.76,11.76,0
BKMU,17-Jan-2011,5.08,5.08,5.08,5.08,0
BKSC,17-Jan-2011,12.42,12.42,12.42,12.42,0
BLDP,17-Jan-2011,1.63,1.63,1.63,1.63,0
BLDR,17-Jan-2011,2.21,2.21,2.21,2.21,0
BLIN,17-Jan-2011,6.7,6.7,6.7,6.7,0
BLKB,17-Jan-2011,26.74,26.74,26.74,26.74,0
BMRC,17-Jan-2011,34.98,34.98,34.98,34.98,0
BMRN,17-Jan-2011,26.59,26.59,26.59,26.59,0
BMTC,17-Jan-2011,17.8,17.8,17.8,17.8,0
BNCL,17-Jan-2011,9.21,9.21,9.21,9.21,0
BNSO,17-Jan-2011,1.64,1.64,1.64,1.64,0
BOBE,17-Jan-2011,33.04,33.04,33.04,33.04,0
BOCH,17-Jan-2011,4.35,4.35,4.35,4.35,0
BOFI,17-Jan-2011,3.91,3.91,3.91,3.91,0
BOKF,17-Jan-2011,55.94,55.94,55.94,55.94,0
BOOM,17-Jan-2011,22.17,22.17,22.17,22.17,0
BOSC,17-Jan-2011,6.68,6.68,6.68,6.68,0
BPFH,17-Jan-2011,6.64,6.64,6.64,6.64,0
BPOP,17-Jan-2011,33,33,33,33,0
BPOPM,17-Jan-2011,19.4,19.4,19.4,19.4,0
BPOPN,17-Jan-2011,20.66,20.66,20.66,20.66,0
BRID,17-Jan-2011,12.8,12.8,12.8,12.8,0
BRKL,17-Jan-2011,11.2,11.2,11.2,11.2,0
BRKR,17-Jan-2011,16.97,16.97,16.97,16.97,0
BRKS,17-Jan-2011,11.85,11.85,11.85,11.85,0
BSET,17-Jan-2011,4.3,4.3,4.3,4.3,0
BSFT,17-Jan-2011,27.98,27.98,27.98,27.98,0
BSPM,17-Jan-2011,56.28,56.28,56.28,56.28,0
BSQR,17-Jan-2011,10.64,10.64,10.64,10.64,0
BSRR,17-Jan-2011,10.85,10.85,10.85,10.85,0
BSTC,17-Jan-2011,25.44,25.44,25.44,25.44,0
BUSE,17-Jan-2011,4.87,4.87,4.87,4.87,0
BVSN,17-Jan-2011,12.3,12.3,12.3,12.3,0
BWEN,17-Jan-2011,22.5,22.5,22.5,22.5,0
BWINA,17-Jan-2011,22.39,22.39,22.39,22.39,0
BWINB,17-Jan-2011,23.52,23.52,23.52,23.52,0
BWLD,17-Jan-2011,45.8,45.8,45.8,45.8,0
BYFC,17-Jan-2011,2.51,2.51,2.51,2.51,0
CA,17-Jan-2011,25.24,25.24,25.24,25.24,0
CAAS,17-Jan-2011,13.87,13.87,13.87,13.87,0
CAC,17-Jan-2011,35.76,35.76,35.76,35.76,0
CACC,17-Jan-2011,58.37,58.37,58.37,58.37,0
CADC,17-Jan-2011,56.28,56.28,56.28,56.28,0
CAKE,17-Jan-2011,30.62,30.62,30.62,30.62,0
CALD,17-Jan-2011,6.35,6.35,6.35,6.35,0
CALI,17-Jan-2011,16.56,16.56,16.56,16.56,0
