Symbol,Date,Open,High,Low,Close,Volume
A,24-Dec-2010,29.3777,29.3777,29.3777,29.3777,0
AA,24-Dec-2010,46.02,46.02,46.02,46.02,0
AAN,24-Dec-2010,20.08,20.08,20.08,20.08,0
AAP,24-Dec-2010,66.57,66.57,66.57,66.57,0
AAV,24-Dec-2010,6.67,6.67,6.67,6.67,0
AB,24-Dec-2010,23.16,23.16,23.16,23.16,0
ABB,24-Dec-2010,22,22,22,22,0
ABC,24-Dec-2010,34.4,34.4,34.4,34.4,0
ABG,24-Dec-2010,18.06,18.06,18.06,18.06,0
ABM,24-Dec-2010,26.57,26.57,26.57,26.57,0
ABR,24-Dec-2010,5.8,5.8,5.8,5.8,0
ABT,24-Dec-2010,47.81,47.81,47.81,47.81,0
ABX,24-Dec-2010,51.63,51.63,51.63,51.63,0
ACC,24-Dec-2010,31.22,31.22,31.22,31.22,0
ACH,24-Dec-2010,22.78,22.78,22.78,22.78,0
ACM,24-Dec-2010,28.05,28.05,28.05,28.05,0
ACN,24-Dec-2010,48.34,48.34,48.34,48.34,0
ACV,24-Dec-2010,36.94,36.94,36.94,36.94,0
ADC,24-Dec-2010,26.48,26.48,26.48,26.48,0
ADM,24-Dec-2010,30.21,30.21,30.21,30.21,0
ADS,24-Dec-2010,70.68,70.68,70.68,70.68,0
ADX,24-Dec-2010,10.74,10.74,10.74,10.74,0
AEB,24-Dec-2010,20.36,20.36,20.36,20.36,0
AED,24-Dec-2010,20.71,20.71,20.71,20.71,0
AEE,24-Dec-2010,28.29,28.29,28.29,28.29,0
AEG,24-Dec-2010,6.03,6.03,6.03,6.03,0
AEH,24-Dec-2010,20.54,20.54,20.54,20.54,0
AEL,24-Dec-2010,12.77,12.77,12.77,12.77,0
AEM,24-Dec-2010,75.61,75.61,75.61,75.61,0
AEO,24-Dec-2010,14.45,14.45,14.45,14.45,0
AEP,24-Dec-2010,35.92,35.92,35.92,35.92,0
AER,24-Dec-2010,13.86,13.86,13.86,13.86,0
AES,24-Dec-2010,12.23,12.23,12.23,12.23,0
AET,24-Dec-2010,30.87,30.87,30.87,30.87,0
AFB,24-Dec-2010,12.63,12.63,12.63,12.63,0
AFC,24-Dec-2010,22.5,22.5,22.5,22.5,0
AFG,24-Dec-2010,32.49,32.49,32.49,32.49,0
AFL,24-Dec-2010,57.11,57.11,57.11,57.11,0
AG,24-Dec-2010,12.32,12.32,12.32,12.32,0
AGC,24-Dec-2010,9.23,9.23,9.23,9.23,0
AGCO,24-Dec-2010,50.55,50.55,50.55,50.55,0
AGD,24-Dec-2010,15.08,15.08,15.08,15.08,0
AGM,24-Dec-2010,16.18,16.18,16.18,16.18,0
AGM.A,24-Dec-2010,12.48,12.48,12.48,12.48,0
AGN,24-Dec-2010,69.43,69.43,69.43,69.43,0
AGO,24-Dec-2010,17.74,17.74,17.74,17.74,0
AGO-B,24-Dec-2010,23.12,23.12,23.12,23.12,0
AGO-E,24-Dec-2010,21.2,21.2,21.2,21.2,0
AGO-F,24-Dec-2010,19.77,19.77,19.77,19.77,0
AGU,24-Dec-2010,86.09,86.09,86.09,86.09,0
AHC,24-Dec-2010,8.59,8.59,8.59,8.59,0
AHL,24-Dec-2010,28.85,28.85,28.85,28.85,0
AHT,24-Dec-2010,9.31,9.31,9.31,9.31,0
AHT-D,24-Dec-2010,23.65,23.65,23.65,23.65,0
AI,24-Dec-2010,24.57,24.57,24.57,24.57,0
AIG,24-Dec-2010,54.33,54.33,54.33,54.33,0
AIN,24-Dec-2010,24.98,24.98,24.98,24.98,0
AIR,24-Dec-2010,28.04,28.04,28.04,28.04,0
AIT,24-Dec-2010,32.7,32.7,32.7,32.7,0
AIV,24-Dec-2010,25.52,25.52,25.52,25.52,0
AIZ,24-Dec-2010,38.2,38.2,38.2,38.2,0
AJG,24-Dec-2010,29.44,29.44,29.44,29.44,0
AKO.A,24-Dec-2010,24.34,24.34,24.34,24.34,0
AKO.B,24-Dec-2010,30.55,30.55,30.55,30.55,0
AKP,24-Dec-2010,12.66,12.66,12.66,12.66,0
AKR,24-Dec-2010,18.18,18.18,18.18,18.18,0
AKS,24-Dec-2010,16.56,16.56,16.56,16.56,0
ALB,24-Dec-2010,56.15,56.15,56.15,56.15,0
ALE,24-Dec-2010,37.36,37.36,37.36,37.36,0
ALEX,24-Dec-2010,40.24,40.24,40.24,40.24,0
ALG,24-Dec-2010,27.77,27.77,27.77,27.77,0
ALK,24-Dec-2010,14.35,14.35,14.35,14.35,0
ALL,24-Dec-2010,31.94,31.94,31.94,31.94,0
ALV,24-Dec-2010,81.49,81.49,81.49,81.49,0
ALX,24-Dec-2010,415.6,415.6,415.6,415.6,0
AM,24-Dec-2010,21.94,21.94,21.94,21.94,0
AME,24-Dec-2010,26.2733,26.2733,26.2733,26.2733,0
AMG,24-Dec-2010,99.81,99.81,99.81,99.81,0
AMN,24-Dec-2010,75.06,75.06,75.06,75.06,0
AMP,24-Dec-2010,57.73,57.73,57.73,57.73,0
AMRC,24-Dec-2010,13.2,13.2,13.2,13.2,0
AMT,24-Dec-2010,50.53,50.53,50.53,50.53,0
AMX,24-Dec-2010,28.295,28.295,28.295,28.295,0
AN,24-Dec-2010,28.1,28.1,28.1,28.1,0
ANF,24-Dec-2010,57.34,57.34,57.34,57.34,0
ANH,24-Dec-2010,7,7,7,7,0
