Symbol,Date,Open,High,Low,Close,Volume
A,08-Aug-2011,25.3147,25.701,23.1474,23.2904,9480600
AA,08-Aug-2011,36.48,37.17,33.81,33.99,59666800
AAN,08-Aug-2011,22.87,23.52,22.17,22.61,1264000
AAP,08-Aug-2011,51.62,52.07,49.82,50.04,2566400
AAT,08-Aug-2011,19.53,19.66,18.3,18.41,291600
AAV,08-Aug-2011,5.7,5.9,5.27,5.32,1177800
AB,08-Aug-2011,15.13,15.55,13.25,14.16,1402500
ABB,08-Aug-2011,20.62,20.89,19.59,19.59,7143000
ABC,08-Aug-2011,36.28,36.53,34.61,34.63,4277100
ABG,08-Aug-2011,18.89,19.4,17.5,18.03,654300
ABM,08-Aug-2011,19.79,20.72,17.29,17.29,1769200
ABR,08-Aug-2011,3.97,3.99,3.73,3.76,248500
ABT,08-Aug-2011,49.32,50.13,47.56,48.06,18413700
ABX,08-Aug-2011,46.23,48.31,45.91,46.14,17597100
ACC,08-Aug-2011,33.58,34.71,32.57,32.65,1423400
ACH,08-Aug-2011,18.35,18.52,17,17.08,813900
ACM,08-Aug-2011,19.76,20.06,18,18.09,1985600
ACN,08-Aug-2011,55.2,55.68,52.88,53.16,12495400
ACP,08-Aug-2011,17.5,17.7,16.07,16.4,95100
ADC,08-Aug-2011,20.25,22.14,20.04,20.06,182100
ADM,08-Aug-2011,27.67,27.87,26.28,26.29,13997700
ADS,08-Aug-2011,84.97,87.53,80.66,81.66,1956300
ADX,08-Aug-2011,9.78,9.81,9.29,9.37,318900
AEB,08-Aug-2011,15.88,16.66,15.22,15.81,151700
AED,08-Aug-2011,18.05,18.76,15.56,16.91,307500
AEE,08-Aug-2011,27.24,27.5,25.82,25.97,4559900
AEG,08-Aug-2011,4.53,4.62,4.18,4.25,3534800
AEH,08-Aug-2011,18.99,18.99,15.5,16.95,383100
AEL,08-Aug-2011,10.27,10.57,9.5,9.5,1568900
AEM,08-Aug-2011,56.87,59.42,56.53,57.15,5460200
AEO,08-Aug-2011,11.58,11.74,10.87,11.13,13157000
AEP,08-Aug-2011,35.25,35.59,33.67,33.91,7659400
AER,08-Aug-2011,10.53,10.59,9.54,9.8,2085500
AES,08-Aug-2011,10.42,10.48,9.22,9.6,16622800
AET,08-Aug-2011,36.55,36.83,34.5,34.55,9510300
AFB,08-Aug-2011,12.95,13.02,12.5,12.61,179600
AFC,08-Aug-2011,19.5,21.68,18.26,19.61,210500
AFG,08-Aug-2011,31.54,32.14,29.87,30.09,1516700
AFL,08-Aug-2011,40.43,41.55,37.63,37.68,10305400
AFT,08-Aug-2011,16.41,16.63,15.25,15.98,195800
AG,08-Aug-2011,20.63,20.67,18.76,19.08,1835200
AGC,08-Aug-2011,7.04,7.13,6.68,6.78,255200
AGCO,08-Aug-2011,37.71,38.5,35.59,35.8,2320200
AGD,08-Aug-2011,11.56,11.68,11,11.22,479000
