Symbol,Date,Open,High,Low,Close,Volume
AAME,15-Jun-2010,1.4,1.4,1.32,1.32,2300
AAON,15-Jun-2010,7.1881,7.2681,7.0697,7.2178,94600
AAPL,15-Jun-2010,36.52,37.1214,36.5,37.0986,20895400
AAWW,15-Jun-2010,52.43,53.99,52.34,53.74,180900
AAXJ,15-Jun-2010,53.21,54.53,53.21,54.43,542900
ABAX,15-Jun-2010,23.29,23.56,22.85,23.44,77200
ABCB,15-Jun-2010,10.49,10.58,10.3,10.46,103600
ABCD,15-Jun-2010,4.36,4.42,4.33,4.4,21900
ABIO,15-Jun-2010,163.8,185.22,158.34,176.82,591100
ABMD,15-Jun-2010,9.52,9.82,9.35,9.73,160400
ACAD,15-Jun-2010,1.25,1.3,1.22,1.3,155700
ACET,15-Jun-2010,6.64,6.88,6.61,6.8,154900
ACFC,15-Jun-2010,3.13,3.14,3.13,3.14,1000
ACGL,15-Jun-2010,24.9167,25.45,24.7033,25.4367,475600
ACHN,15-Jun-2010,2.47,2.48,2.33,2.48,71600
ACIW,15-Jun-2010,6.41,6.5767,6.3267,6.5533,89500
ACLS,15-Jun-2010,6.64,7.52,6.56,7.36,599200
ACMR,15-Jun-2010,2.58,2.61,2.47,2.59,235400
ACOR,15-Jun-2010,33.11,33.46,32.62,33.37,364500
ACTG,15-Jun-2010,14.71,15.43,14.38,15.28,489700
ACWI,15-Jun-2010,40.18,40.86,40.15,40.8,1546900
ACWX,15-Jun-2010,37.59,38.08,37.49,38.07,44600
ACXM,15-Jun-2010,15.68,16.14,15.44,16.13,664100
ADBE,15-Jun-2010,31.89,32.62,31.78,32.51,5930100
ADES,15-Jun-2010,2.62,2.65,2.58,2.59,8100
ADI,15-Jun-2010,29.08,30.42,28.87,30.36,4373100
ADP,15-Jun-2010,37.1202,37.4539,36.8041,37.4276,3250200
ADRA,15-Jun-2010,24.1,24.45,24.09,24.45,3600
ADRD,15-Jun-2010,18.69,18.9,18.66,18.9,15200
ADRE,15-Jun-2010,40.95,41.97,40.95,41.95,57100
ADRU,15-Jun-2010,18.33,18.62,18.33,18.62,6100
ADSK,15-Jun-2010,27.58,28.68,27.45,28.54,5789800
ADTN,15-Jun-2010,27.28,27.83,27.01,27.75,824700
ADUS,15-Jun-2010,5.8,5.8,5.51,5.67,6300
AEHR,15-Jun-2010,2.29,2.29,2.15,2.21,8700
AEIS,15-Jun-2010,13.43,14.34,13.34,14.25,399600
AETI,15-Jun-2010,2.05,2.07,1.83,2,6400
AEY,15-Jun-2010,2.84,2.94,2.84,2.91,4000
AEZS,15-Jun-2010,834,834,786,786,1469300
AFAM,15-Jun-2010,36.57,37.2,36.3,36.87,65400
AFSI,15-Jun-2010,6.435,6.55,6.415,6.52,148300
AGEN,15-Jun-2010,0.92,0.98,0.92,0.98,362200
AGII,15-Jun-2010,30.38,31.42,30.24,31.34,102600
AGNC,15-Jun-2010,28.2,28.2,27.77,27.98,883100
AGYS,15-Jun-2010,7.58,8.05,7.39,7.97,155900
AHGP,15-Jun-2010,36,36,34.88,35.46,43000
AHPI,15-Jun-2010,3.6,3.66,3.56,3.66,5800
AIMC,15-Jun-2010,13.7,14.4,13.56,14.29,116600
AINV,15-Jun-2010,10.4,10.48,10.17,10.43,1819100
AIRT,15-Jun-2010,11.69,11.96,11.69,11.93,5300
AKAM,15-Jun-2010,43.8,45.1,43.74,45.04,5016500
AKRX,15-Jun-2010,3.12,3.14,3.02,3.07,419400
ALCO,15-Jun-2010,23.4,24.42,22.71,24.18,92900
ALGN,15-Jun-2010,14.87,15.03,14.8,15,692300
ALGT,15-Jun-2010,50.19,50.73,48.06,48.64,449500
ALIM,15-Jun-2010,9.21,9.49,9.21,9.47,23400
ALKS,15-Jun-2010,11.76,11.76,11.46,11.61,832900
