Symbol,Date,Open,High,Low,Close,Volume
AAME,16-Sep-2010,1.55,1.65,1.55,1.65,4800
AAON,16-Sep-2010,7.0103,7.0103,6.877,6.9126,32000
AAPL,16-Sep-2010,38.6057,39.5243,38.5,39.51,23289300
AAWW,16-Sep-2010,47.85,49.01,47.63,48.24,142400
AAXJ,16-Sep-2010,58.15,58.25,57.98,58.14,1078700
ABAX,16-Sep-2010,20.35,20.5,20.11,20.36,65600
ABCB,16-Sep-2010,8.69,8.76,8.49,8.68,49600
ABCD,16-Sep-2010,3.13,3.17,3.12,3.14,15000
ABIO,16-Sep-2010,144.9,147.42,144.9,147.42,27900
ABMD,16-Sep-2010,9.99,10.01,9.73,9.86,57600
ACAD,16-Sep-2010,1.06,1.09,1.04,1.05,139200
ACET,16-Sep-2010,6.73,6.73,6.59,6.68,137800
ACFC,16-Sep-2010,2.39,2.4,2.19,2.4,8700
ACGL,16-Sep-2010,27.4767,27.5733,27.3133,27.49,205000
ACHN,16-Sep-2010,2.85,2.88,2.8,2.82,64400
ACIW,16-Sep-2010,6.9,6.94,6.8033,6.88,105600
ACLS,16-Sep-2010,6.6,6.68,6.36,6.4,663100
ACMR,16-Sep-2010,1.9,2.01,1.85,1.9,24500
ACOR,16-Sep-2010,34.74,35.01,34.61,34.99,319300
ACTG,16-Sep-2010,17.41,17.45,16.87,16.97,124700
ACWI,16-Sep-2010,42.34,42.4,42.16,42.4,63300
ACWX,16-Sep-2010,40.39,40.47,40.25,40.44,633300
ACXM,16-Sep-2010,15.08,15.36,14.81,15.08,281800
ADBE,16-Sep-2010,32.76,33.13,32.62,32.85,6240600
ADES,16-Sep-2010,2.575,2.575,2.5,2.535,3300
ADI,16-Sep-2010,28.83,29.49,28.68,29.48,4112100
ADP,16-Sep-2010,35.9966,36.1983,35.9876,36.1106,1957500
ADRA,16-Sep-2010,25.32,25.43,25.32,25.43,4500
ADRD,16-Sep-2010,20.28,20.28,20.26,20.27,1300
ADRE,16-Sep-2010,43.23,43.47,43.22,43.42,109500
ADRU,16-Sep-2010,20.12,20.16,20.05,20.15,1600
ADSK,16-Sep-2010,32.48,32.82,32.3,32.73,2294700
ADTN,16-Sep-2010,33.44,33.83,33.24,33.66,784600
ADUS,16-Sep-2010,4.7,4.75,4.5,4.75,30900
AEHR,16-Sep-2010,1.18,1.29,1.17,1.21,6100
AEIS,16-Sep-2010,14.37,14.38,13.75,14.17,479800
AETI,16-Sep-2010,2.25,2.29,2.25,2.29,18100
AEY,16-Sep-2010,3.05,3.14,3.05,3.09,6800
AEZS,16-Sep-2010,672,702,654,678,2582300
AFAM,16-Sep-2010,27.86,28.56,27.57,28.54,97200
AFSI,16-Sep-2010,7.095,7.11,6.99,7.1,95200
AGEN,16-Sep-2010,0.88,0.91,0.88,0.9,248100
AGII,16-Sep-2010,33.08,33.41,32.93,33.19,74000
AGNC,16-Sep-2010,28.95,29.18,28.86,29.15,1437200
AGYS,16-Sep-2010,5.62,5.84,5.53,5.69,108800
AHGP,16-Sep-2010,40.63,42.3,38.94,39.87,174000
AHPI,16-Sep-2010,4.07,4.24,4.07,4.24,10200
AIMC,16-Sep-2010,13.57,13.63,13.12,13.35,67600
AINV,16-Sep-2010,10.17,10.26,9.98,10.04,1082000
AIRT,16-Sep-2010,8.9,9.09,8.89,9.09,3300
AKAM,16-Sep-2010,51.56,52.68,51.41,52.26,4388300
AKRX,16-Sep-2010,3.91,4.02,3.87,3.94,612400
ALCO,16-Sep-2010,20.85,20.95,20.34,20.34,6200
ALGN,16-Sep-2010,18.85,19,18.6,18.92,655400
ALGT,16-Sep-2010,40.99,41.37,40.35,41.32,118000
ALIM,16-Sep-2010,9.3,9.43,9.25,9.3,29900
