Symbol,Date,Open,High,Low,Close,Volume
AAME,28-Jan-2010,1.36,1.4,1.36,1.4,300
AAON,28-Jan-2010,6.2222,6.2222,6.0652,6.1511,96700
AAPL,28-Jan-2010,29.2757,29.3571,28.3857,28.47,41910700
AAWW,28-Jan-2010,37.43,37.6,35.67,36.48,248000
AAXJ,28-Jan-2010,53.46,53.46,52.07,52.49,205400
ABAX,28-Jan-2010,23.66,23.66,22.38,22.53,292700
ABCB,28-Jan-2010,9.45,9.48,8.89,9.21,90500
ABCD,28-Jan-2010,3.95,4.03,3.95,4.03,1000
ABIO,28-Jan-2010,120.96,120.96,114.24,116.34,17200
ABMD,28-Jan-2010,8.28,8.5,7.95,8.18,308600
ACAD,28-Jan-2010,1.24,1.3,1.21,1.3,572800
ACET,28-Jan-2010,5.35,5.43,5.25,5.32,197600
ACFC,28-Jan-2010,1.5,1.5,1.42,1.49,13600
ACGL,28-Jan-2010,24.0167,24.1267,23.66,23.66,423800
ACHN,28-Jan-2010,2.28,2.69,2.24,2.38,2300900
ACIW,28-Jan-2010,5.53,5.53,5.3867,5.4167,120700
ACLS,28-Jan-2010,6.2,6.32,5.96,6.12,470400
ACMR,28-Jan-2010,2.62,2.84,2.61,2.84,61100
ACOR,28-Jan-2010,28.26,28.32,27.32,27.56,538200
ACTG,28-Jan-2010,8.94,9.16,8.85,9.06,289100
ACWI,28-Jan-2010,41.55,41.55,40.44,40.58,677200
ACWX,28-Jan-2010,39.81,39.81,38.86,38.99,192200
ACXM,28-Jan-2010,14.48,14.67,13.95,14.03,878000
ADBE,28-Jan-2010,33.29,33.66,32.48,32.89,6417700
ADES,28-Jan-2010,2.715,2.815,2.7,2.79,9800
ADI,28-Jan-2010,27.66,27.7,26.62,27.15,7521500
ADP,28-Jan-2010,35.7859,36.1546,35.4608,35.7155,4365900
ADRA,28-Jan-2010,25.17,25.17,24.74,24.97,5800
ADRD,28-Jan-2010,20.77,20.77,20.27,20.43,6400
ADRE,28-Jan-2010,40.86,40.87,39.75,40.2,189200
ADRU,28-Jan-2010,20.03,20.11,19.97,20.07,3700
ADSK,28-Jan-2010,24.49,24.65,23.71,23.79,4570200
ADTN,28-Jan-2010,22.27,22.54,21.69,21.78,1419400
ADUS,28-Jan-2010,9.09,9.1,8.73,8.82,36000
AEHR,28-Jan-2010,2,2.14,1.9,2.03,32100
AEIS,28-Jan-2010,14.27,14.28,13.32,13.54,708100
AETI,28-Jan-2010,2.32,2.4,2,2.21,51200
AEY,28-Jan-2010,2.19,2.19,2.13,2.15,5900
AEZS,28-Jan-2010,510,534,504,504,220500
AFAM,28-Jan-2010,37.85,37.85,36.72,37.17,79400
AFSI,28-Jan-2010,6.14,6.14,5.9,6.005,219100
AGEN,28-Jan-2010,0.82,0.89,0.76,0.82,1181800
AGII,28-Jan-2010,26.99,26.99,26.42,26.74,141900
AGNC,28-Jan-2010,26.62,26.87,26.27,26.66,327100
AGYS,28-Jan-2010,9.06,9.18,8.49,8.69,58400
AHGP,28-Jan-2010,27.7,28.23,27.35,27.96,49900
AHPI,28-Jan-2010,5.18,5.2,5.14,5.2,800
AIMC,28-Jan-2010,11.45,11.45,10.68,11.03,76200
AINV,28-Jan-2010,10.61,10.65,10.11,10.33,1591400
AIRT,28-Jan-2010,10.35,10.73,10.35,10.57,9500
AKAM,28-Jan-2010,25.93,25.94,25.08,25.31,4001800
AKRX,28-Jan-2010,1.67,1.67,1.61,1.63,191300
ALCO,28-Jan-2010,26.51,26.51,25.77,25.88,8500
ALGN,28-Jan-2010,18.74,19.25,17.99,18.03,2492400
ALGT,28-Jan-2010,52.83,53.52,51.7,52.2,342000
ALKS,28-Jan-2010,11.5,11.5,11.11,11.13,1819100
ALLT,28-Jan-2010,4.2,4.23,4.2,4.23,700
ALNY,28-Jan-2010,17.4,17.4,16.81,16.84,186500
ALOG,28-Jan-2010,40,40.28,39.69,40.14,97400
ALOT,28-Jan-2010,7.47,7.5,7.41,7.41,13400
ALSK,28-Jan-2010,8.15,8.17,8.05,8.14,326400
ALTR,28-Jan-2010,22.27,22.45,21.49,21.88,12442500
ALXN,28-Jan-2010,22.9,23.025,22.6,22.9,781900
AMAG,28-Jan-2010,44.02,45.58,43.72,44.7,638000
AMAT,28-Jan-2010,13.08,13.09,12.35,12.61,35024600
AMCN,28-Jan-2010,8.68,8.68,8.36,8.54,52000
AMD,28-Jan-2010,8.24,8.25,7.71,7.88,32087000
AMED,28-Jan-2010,58.01,58.51,54.73,55.68,1934700
AMGN,28-Jan-2010,57.87,58.78,57.56,58.08,11638600
AMKR,28-Jan-2010,6.16,6.26,5.8,5.86,6628400
AMNB,28-Jan-2010,19.78,20.62,19.16,19.16,9200
AMOT,28-Jan-2010,2.7,2.73,2.7,2.73,1600
