Symbol,Date,Open,High,Low,Close,Volume
AAME,01-Nov-2010,1.7,1.75,1.7,1.75,3200
AAON,01-Nov-2010,7.277,7.3067,7.2297,7.2741,19100
AAPL,01-Nov-2010,43.1743,43.6571,43.1714,43.4543,15138800
AAWW,01-Nov-2010,55.96,57.66,54.2,55.6,745900
AAXJ,01-Nov-2010,62.92,63.37,62.81,62.93,576900
ABAX,01-Nov-2010,24.14,24.32,23.4,23.52,75100
ABCB,01-Nov-2010,9.27,9.34,8.79,9.05,159000
ABCD,01-Nov-2010,3.14,3.2,3.01,3.01,27700
ABIO,01-Nov-2010,162.96,164.22,159.6,164.22,35100
ABMD,01-Nov-2010,10.32,10.5,10.31,10.44,126800
ACAD,01-Nov-2010,0.8,0.8,0.76,0.79,225100
ACET,01-Nov-2010,7.39,7.48,7.15,7.21,146800
ACFC,01-Nov-2010,1.69,1.69,1.55,1.65,5000
ACGL,01-Nov-2010,28.9433,29.27,28.8033,29.1433,361000
ACHN,01-Nov-2010,3.05,3.15,2.95,3.03,303500
ACIW,01-Nov-2010,8.1367,8.2633,8.0567,8.2033,133100
ACLS,01-Nov-2010,8.6,8.92,8.2,8.24,800000
ACMR,01-Nov-2010,2.2,2.25,2.2,2.24,26200
ACOR,01-Nov-2010,26.41,27.04,24.99,25.05,3729200
ACTG,01-Nov-2010,26.84,27.74,25.5,25.78,354900
ACWI,01-Nov-2010,45.08,45.23,44.64,44.89,176500
ACWX,01-Nov-2010,43,43.04,42.5,42.71,47600
ACXM,01-Nov-2010,17.69,18.04,17.36,17.54,262000
ADBE,01-Nov-2010,28.29,28.48,28,28.22,5394600
ADES,01-Nov-2010,2.915,3.13,2.915,2.965,9600
ADI,01-Nov-2010,33.93,34.06,33.54,33.8,3508400
ADP,01-Nov-2010,39.1133,39.5083,38.9816,39.2626,2342600
ADRA,01-Nov-2010,26.56,26.62,26.49,26.49,3900
ADRD,01-Nov-2010,21.24,21.28,21.01,21.01,4300
ADRE,01-Nov-2010,46.21,46.76,46.21,46.52,70000
ADRU,01-Nov-2010,21.1,21.1,20.99,21.02,3200
ADSK,01-Nov-2010,36.22,36.23,34.73,34.91,3791000
ADTN,01-Nov-2010,32.62,32.92,32.33,32.53,1314600
ADUS,01-Nov-2010,3.02,3.03,2.8,2.88,95500
AEHR,01-Nov-2010,1.2,1.25,1.14,1.15,73600
AEIS,01-Nov-2010,14.39,14.53,12.52,12.58,3666400
AETI,01-Nov-2010,2.24,2.31,2.24,2.31,200
AEY,01-Nov-2010,3.2,3.21,3.11,3.21,8100
AEZS,01-Nov-2010,756,762,744,750,738500
AFAM,01-Nov-2010,34.74,35.59,34.7,34.98,157200
AFSI,01-Nov-2010,7.54,7.68,7.52,7.575,116400
AGEN,01-Nov-2010,0.91,0.94,0.88,0.89,244000
AGII,01-Nov-2010,34.92,35.38,34.14,34.47,115300
AGNC,01-Nov-2010,28.67,28.75,28.2,28.4,1401100
AGYS,01-Nov-2010,6.06,6.12,5.64,5.68,116900
AHGP,01-Nov-2010,41.81,42.56,41.49,41.64,65000
AHPI,01-Nov-2010,3.74,3.74,3.47,3.69,500
AIMC,01-Nov-2010,14.93,15.21,14.22,14.54,113200
AINV,01-Nov-2010,11.08,11.15,10.78,10.9,1582500
AIRT,01-Nov-2010,8.85,8.86,8.66,8.66,48800
