Symbol,Date,Open,High,Low,Close,Volume
AAME,02-Jul-2010,1.26,1.26,1.26,1.26,300
AAON,02-Jul-2010,7.1348,7.2178,6.9867,7.1497,48800
AAPL,02-Jul-2010,35.7843,35.8471,34.7429,35.2771,24803400
AAWW,02-Jul-2010,47.96,48.56,46.11,46.81,217800
AAXJ,02-Jul-2010,52.17,52.59,51.94,52.2,431300
ABAX,02-Jul-2010,20.98,21.39,20.73,21.18,98800
ABCB,02-Jul-2010,9.83,9.9,9.61,9.71,86200
ABCD,02-Jul-2010,3.6,3.65,3.41,3.51,38800
ABIO,02-Jul-2010,134.82,136.5,126.42,131.46,71800
ABMD,02-Jul-2010,9.87,9.9,9.59,9.67,122200
ACAD,02-Jul-2010,1.05,1.15,1.01,1.14,274400
ACET,02-Jul-2010,5.78,5.8,5.51,5.57,72700
ACFC,02-Jul-2010,2.99,3.02,2.98,3,500
ACGL,02-Jul-2010,24.8367,25.1867,24.7967,25.0433,321900
ACHN,02-Jul-2010,2.13,2.28,2,2.16,86800
ACIW,02-Jul-2010,6.72,6.7333,6.4667,6.4767,94200
ACLS,02-Jul-2010,6.44,6.48,6.04,6.32,312800
ACMR,02-Jul-2010,2.25,2.3,2.16,2.21,56200
ACOR,02-Jul-2010,29.88,30.84,29.78,29.91,187500
ACTG,02-Jul-2010,14.69,14.79,14.28,14.73,173600
ACWI,02-Jul-2010,38.07,38.1,37.47,37.68,165000
ACWX,02-Jul-2010,35.62,35.78,35.23,35.4,115600
ACXM,02-Jul-2010,14.29,14.38,14.05,14.25,413100
ADBE,02-Jul-2010,26.69,26.99,26.33,26.73,10420300
ADES,02-Jul-2010,2.73,2.73,2.5,2.545,24000
ADI,02-Jul-2010,28.02,28.12,27.43,27.87,3150800
ADP,02-Jul-2010,35.0921,35.4522,34.3809,34.618,3877900
ADRA,02-Jul-2010,22.88,22.88,22.67,22.74,1600
ADRD,02-Jul-2010,17.57,17.7,17.39,17.51,8500
ADRE,02-Jul-2010,39.28,39.65,39.1,39.43,138500
ADRU,02-Jul-2010,17.15,17.22,17.12,17.22,3700
ADSK,02-Jul-2010,24.63,24.66,24.13,24.31,4152400
ADTN,02-Jul-2010,27.73,27.8,27.11,27.24,847300
ADUS,02-Jul-2010,5.63,5.74,5.51,5.74,3800
AEHR,02-Jul-2010,1.63,1.68,1.55,1.55,32500
AEIS,02-Jul-2010,12.1,12.1,11.8,12,393700
AETI,02-Jul-2010,2.08,2.08,1.85,2.07,1600
AEY,02-Jul-2010,2.65,2.78,2.58,2.63,3900
AEZS,02-Jul-2010,618,666,618,654,1520900
AFAM,02-Jul-2010,31.05,31.05,29.12,29.16,269500
AFSI,02-Jul-2010,6.105,6.105,5.96,6.015,155700
AGEN,02-Jul-2010,0.73,0.8,0.73,0.79,673400
AGII,02-Jul-2010,30.32,30.32,29.65,29.84,80700
AGNC,02-Jul-2010,25.7,25.92,25.42,25.7,652800
AGYS,02-Jul-2010,6.98,7.35,6.98,7.29,114500
AHGP,02-Jul-2010,34.22,34.99,34.06,34.16,20200
AHPI,02-Jul-2010,3.48,3.55,3.3,3.55,11300
AIMC,02-Jul-2010,12.65,12.95,11.95,12.15,192700
AINV,02-Jul-2010,9.33,9.45,9.1,9.26,1064900
AIRT,02-Jul-2010,10.25,10.33,10,10.19,14500
AKAM,02-Jul-2010,40.47,40.61,39.45,39.57,2845000
AKRX,02-Jul-2010,3.08,3.12,2.96,3.08,222900
ALCO,02-Jul-2010,22.39,22.5,22.35,22.37,6600
ALGN,02-Jul-2010,14.39,14.45,13.97,14.19,328700
ALGT,02-Jul-2010,43.38,43.55,42.21,43.21,462300
ALIM,02-Jul-2010,7.37,7.5,6.92,7.16,22500
ALKS,02-Jul-2010,12.3,12.56,12.2,12.32,441600
ALLT,02-Jul-2010,4.4,4.4,4.22,4.25,14800
ALNY,02-Jul-2010,15.17,15.33,15.12,15.17,105500
ALOG,02-Jul-2010,45.39,45.78,43.81,45.06,35000
ALOT,02-Jul-2010,7.24,7.24,6.93,6.93,4400
ALRN,02-Jul-2010,0.75,0.81,0.72,0.72,7700
ALSK,02-Jul-2010,8.66,8.72,8.52,8.57,222100
ALTR,02-Jul-2010,25.13,25.14,24.43,24.87,5444800
ALXN,02-Jul-2010,24.715,25.5,24.715,25.225,922200
AMAG,02-Jul-2010,34.34,35.02,33.81,34.01,128400
AMAT,02-Jul-2010,12.03,12.11,11.76,12,21203600
AMCN,02-Jul-2010,3.11,3.12,3,3,108400
AMD,02-Jul-2010,7.45,7.48,7.02,7.17,26079500
AMED,02-Jul-2010,38.61,39.05,35.56,37.8,1472900
AMGN,02-Jul-2010,52.01,52.5,51.41,51.7,5238000
AMKR,02-Jul-2010,5.49,5.49,5.12,5.26,2405800
AMNB,02-Jul-2010,21.27,21.27,20.52,20.58,5900
AMOT,02-Jul-2010,4.22,4.22,4.12,4.14,1000
AMPH,02-Jul-2010,24.2,24.2,23.69,23.87,6800
AMRB,02-Jul-2010,7.5,7.5,7.26,7.26,6300
AMRN,02-Jul-2010,2.32,2.43,2.2,2.36,61200
AMSC,02-Jul-2010,272.5,273.7,265.9,268.4,266400
AMSF,02-Jul-2010,17.94,17.94,17.36,17.56,59800
AMSWA,02-Jul-2010,4.77,4.84,4.68,4.71,58700
AMTD,02-Jul-2010,15.18,15.27,14.99,15.16,3673100
AMWD,02-Jul-2010,17.37,17.37,16.86,16.86,14700
AMZN,02-Jul-2010,110.92,111.29,108.56,109.14,4477300
ANAT,02-Jul-2010,80.88,80.88,78.17,79.4,49400
ANCX,02-Jul-2010,5.88,5.88,5.68,5.86,3400
ANDE,02-Jul-2010,21.86,21.86,21.3067,21.4933,39900
ANGO,02-Jul-2010,14.99,15.09,14.91,15,86000
ANIK,02-Jul-2010,6.05,6.19,5.97,6.14,22500
ANSS,02-Jul-2010,40.19,40.65,39.88,40.32,304600
ANTH,02-Jul-2010,347.52,352.64,339.2,352,2600
AOSL,02-Jul-2010,13.51,13.91,13.42,13.56,111200
APEI,02-Jul-2010,42.57,42.88,40.67,41.4,200700
APOG,02-Jul-2010,10.86,11.06,10.59,10.87,344400
ARAY,02-Jul-2010,6.33,6.33,6.15,6.25,213000
ARCC,02-Jul-2010,12.72,12.74,12.45,12.53,771000
ARCI,02-Jul-2010,2.5,2.77,2.5,2.69,1100
ARCW,02-Jul-2010,1.104,1.104,1.104,1.104,3500
AREX,02-Jul-2010,6.8,6.93,6.4,6.54,34500
ARII,02-Jul-2010,11.98,12.18,11.48,11.75,47300
ARKR,02-Jul-2010,13.32,13.5,12.85,12.9,15500
ARLP,02-Jul-2010,22.19,22.81,22.19,22.4,51300
ARNA,02-Jul-2010,37.5,39.5,36.7,38.6,11028500
AROW,02-Jul-2010,23.93,24.06,23.25,23.38,23800
ARQL,02-Jul-2010,4.3,4.35,4,4.06,286200
ARRS,02-Jul-2010,10.25,10.25,10.04,10.08,1452000
ARRY,02-Jul-2010,3.05,3.15,3.02,3.08,111300
ARTNA,02-Jul-2010,18.41,19,18.2,18.76,23100
ARTW,02-Jul-2010,5.28,5.28,5.07,5.1,2600
ARTX,02-Jul-2010,1.51,1.51,1.39,1.39,31600
ARWR,02-Jul-2010,1.02,1.03,0.97,1,357300
ASCMA,02-Jul-2010,25.86,25.86,25.04,25.43,31400
ASFI,02-Jul-2010,9.46,9.61,9.07,9.08,53000
ASML,02-Jul-2010,28.49,28.62,27.73,28.08,2679000
ASPS,02-Jul-2010,24.43,24.78,24.33,24.44,54400
ASRV,02-Jul-2010,1.54,1.63,1.53,1.53,3400
ASRVP,02-Jul-2010,20.67,20.67,20.67,20.67,0
ASTC,02-Jul-2010,1.3,1.38,1.2,1.2,134800
ASTE,02-Jul-2010,27.63,27.91,26.94,27.26,75300
ASUR,02-Jul-2010,1.5067,1.5067,1.5067,1.5067,100
ASYS,02-Jul-2010,8.73,8.85,8.55,8.59,41100
ATAC,02-Jul-2010,16.2,16.62,15.55,16.05,102000
ATAI,02-Jul-2010,2.81,3.07,2.72,2.8,19500
ATAX,02-Jul-2010,5.36,5.47,5.36,5.39,22300
ATEC,02-Jul-2010,53.04,57.6,53.04,54.36,252100
ATHN,02-Jul-2010,25.08,25.08,23.58,23.91,882200
ATHX,02-Jul-2010,2.75,2.76,2.7,2.7,32100
ATLO,02-Jul-2010,19.09,19.85,19.09,19.37,12200
ATNI,02-Jul-2010,40.56,40.63,39.1,40,22600
ATRC,02-Jul-2010,6.46,6.56,6.4,6.55,15300
ATRI,02-Jul-2010,136.22,136.22,134.96,134.96,400
ATRO,02-Jul-2010,13.1667,14.7083,13.1667,13.5083,91600
ATSG,02-Jul-2010,4.97,5,4.69,4.8,283900
ATVI,02-Jul-2010,10.5,10.69,10.35,10.64,8597400
AUBN,02-Jul-2010,18.71,18.85,18.44,18.6,800
AUDC,02-Jul-2010,2.41,2.46,2.41,2.45,17900
AVAV,02-Jul-2010,21.99,22.38,21.32,21.38,338600
AVEO,02-Jul-2010,7.05,7.09,6.86,6.94,15500
AVGO,02-Jul-2010,21.48,21.69,21.27,21.57,553300
AVID,02-Jul-2010,12.59,12.59,12.25,12.41,59900
AVNW,02-Jul-2010,42.48,43.32,41.52,42,325000
AWRE,02-Jul-2010,2.19,2.24,2.19,2.22,1800
AXAS,02-Jul-2010,2.77,2.83,2.66,2.72,310900
AXTI,02-Jul-2010,4.53,4.53,4.3,4.33,161500
AZPN,02-Jul-2010,11.25,11.25,11.06,11.2,182600
BABY,02-Jul-2010,15.97,16.17,15.83,16.04,83500
BANF,02-Jul-2010,36.81,36.81,35.95,36.16,14900
BANFP,02-Jul-2010,26.65,26.65,26.65,26.65,0
BANR,02-Jul-2010,14.21,14.35,13.44,13.86,2232200
BASI,02-Jul-2010,0.93,0.93,0.93,0.93,0
BBBY,02-Jul-2010,37,37,35.94,36.19,3771000
BBGI,02-Jul-2010,5,5,4.49,4.63,4300
BBOX,02-Jul-2010,27.8,27.8,27.13,27.29,50700
BBSI,02-Jul-2010,12.4,12.7,12.3,12.64,51000
BCBP,02-Jul-2010,7.8,7.87,7.69,7.87,500
BCOM,02-Jul-2010,22.73,23.25,22.73,23.25,1400
BCPC,02-Jul-2010,25.01,25.12,24.44,24.66,88000
BCRX,02-Jul-2010,5.76,5.92,5.61,5.69,339700
BDGE,02-Jul-2010,25.03,25.09,24.7,24.85,6100
BDSI,02-Jul-2010,2.3,2.31,2.24,2.27,65700
BEAT,02-Jul-2010,5.1,5.1,4.93,4.99,297800
BECN,02-Jul-2010,17.24,17.39,16.75,16.88,291200
BELFA,02-Jul-2010,16.45,17.2,16.45,17.2,300
BELFB,02-Jul-2010,16.95,17.26,16.87,16.99,13000
BFIN,02-Jul-2010,8.39,8.41,8.18,8.18,37000
BGCP,02-Jul-2010,4.97,5.14,4.93,4.98,260900
BGFV,02-Jul-2010,13.47,13.47,12.83,12.91,105000
BIB,02-Jul-2010,5.0963,5.0963,5.0963,5.0963,100
BICK,02-Jul-2010,26.77,26.99,26.76,26.99,2400
BIDU,02-Jul-2010,69.38,69.41,67.16,67.55,6302900
BIIB,02-Jul-2010,43.7528,46.8938,43.7528,45.5213,9247500
BIOC,02-Jul-2010,12.18,12.36,12,12.33,4800
BIOS,02-Jul-2010,5.25,5.43,5.21,5.43,434300
BIS,02-Jul-2010,327.88,327.88,327.88,327.88,200
BJRI,02-Jul-2010,23.12,23.27,22.65,22.7,133400
BKCC,02-Jul-2010,9.8,9.8,9.5,9.58,310100
BKMU,02-Jul-2010,5.53,5.58,5.4,5.45,86900
BKSC,02-Jul-2010,9.84,9.84,9.84,9.84,100
BLDP,02-Jul-2010,1.6,1.63,1.54,1.61,141600
BLDR,02-Jul-2010,2.46,2.51,2.38,2.44,64300
BLIN,02-Jul-2010,6.4,6.5,5.15,5.6,27900
BLKB,02-Jul-2010,22.19,22.19,21.83,21.92,148100
BMRC,02-Jul-2010,31.52,32.36,31.32,31.4,9800
BMRN,02-Jul-2010,18.35,18.67,18.2,18.37,437900
BMTC,02-Jul-2010,17.29,17.5,17.09,17.4,13300
