Symbol,Date,Open,High,Low,Close,Volume
AAME,28-May-2010,1.45,1.45,1.45,1.45,2200
AAON,28-May-2010,7.3126,7.3837,7.2267,7.3126,100300
AAPL,28-May-2010,37.0557,37.0571,36.1929,36.6971,29129000
AAWW,28-May-2010,52.37,52.99,51.54,52.27,259100
AAXJ,28-May-2010,53.92,53.92,51.96,52.27,316700
ABAX,28-May-2010,22.88,23.08,22.5,22.51,68400
ABCB,28-May-2010,11.36,11.7,11.21,11.27,1157700
ABCD,28-May-2010,4.78,4.85,4.72,4.85,237700
ABIO,28-May-2010,168.84,174.72,168,170.1,97000
ABMD,28-May-2010,9.79,9.93,9.65,9.75,275700
ACAD,28-May-2010,1.3,1.35,1.27,1.34,276100
ACET,28-May-2010,6.46,6.49,6.24,6.26,94900
ACFC,28-May-2010,3,3.21,2.95,2.95,42500
ACGL,28-May-2010,24.45,24.73,24.4333,24.5067,285300
ACHN,28-May-2010,2.22,2.26,2.21,2.25,62300
ACIW,28-May-2010,6.3967,6.4433,6.3,6.37,93100
ACLS,28-May-2010,7.88,7.92,7.56,7.92,369900
ACMR,28-May-2010,2.68,3.02,2.65,2.78,206700
ACOR,28-May-2010,34.02,34.78,33.5,34.38,316600
ACTG,28-May-2010,15.55,15.83,14.88,15.05,352100
ACWI,28-May-2010,39.7,39.84,39.21,39.34,259200
ACWX,28-May-2010,36.9,37.03,36.33,36.54,229100
ACXM,28-May-2010,17.23,17.62,17.1,17.41,953000
ADBE,28-May-2010,32.19,32.42,31.69,32.08,8778800
ADES,28-May-2010,3.125,3.125,3,3.1,5800
ADI,28-May-2010,29.66,29.74,28.86,29.17,4654900
ADP,28-May-2010,36.0579,36.251,35.6365,35.8912,3339900
ADRA,28-May-2010,24.17,24.17,23.97,24,1800
ADRD,28-May-2010,18.44,18.44,18.26,18.34,9600
ADRE,28-May-2010,40,40.1,39.42,39.74,108400
ADRU,28-May-2010,18,18.08,17.77,17.81,6800
ADSK,28-May-2010,29.68,29.7,28.84,29.26,4341000
ADTN,28-May-2010,27.37,27.63,27.08,27.43,1013300
ADUS,28-May-2010,6.26,6.26,6.18,6.18,1600
AEHR,28-May-2010,2.44,2.44,2.31,2.34,300
AEIS,28-May-2010,12.55,12.55,12.1,12.36,327400
AETI,28-May-2010,2.02,2.11,2.02,2.11,600
AEY,28-May-2010,2.84,2.84,2.78,2.79,5400
