Symbol,Date,Open,High,Low,Close,Volume
AAME,03-Dec-2010,1.98,1.98,1.94,1.94,1200
AAON,03-Dec-2010,7.9141,8.0859,7.843,8.0267,19900
AAPL,03-Dec-2010,45.2871,45.5214,45.1914,45.3486,12227400
AAWW,03-Dec-2010,54.69,55.83,54.69,55.64,193500
AAXJ,03-Dec-2010,63.19,63.78,63,63.7,1043200
ABAX,03-Dec-2010,27.95,28.05,27.68,27.95,99900
ABCB,03-Dec-2010,9.89,10,9.85,9.96,34700
ABCD,03-Dec-2010,3,3.06,3,3.05,9500
ABIO,03-Dec-2010,153.3,153.3,147,149.1,41900
ABMD,03-Dec-2010,11.42,11.75,11.4,11.72,49900
ACAD,03-Dec-2010,0.69,0.8,0.67,0.74,373700
ACET,03-Dec-2010,7.73,8.01,7.73,7.99,171600
ACFC,03-Dec-2010,1.71,1.71,1.6,1.65,8800
ACGL,03-Dec-2010,30.2333,30.38,29.8533,30.3533,574000
ACHN,03-Dec-2010,2.74,2.77,2.73,2.75,71200
ACIW,03-Dec-2010,8.9033,8.9867,8.8033,8.9567,125400
ACLS,03-Dec-2010,9.72,10.48,9.72,10.4,970700
ACMR,03-Dec-2010,2.21,2.25,2.09,2.1,168800
ACOR,03-Dec-2010,25.99,26.49,25.93,26.4,676200
ACTG,03-Dec-2010,27.1,28.53,27,28.47,334600
ACWI,03-Dec-2010,45.68,46.01,45.59,45.99,240700
ACWX,03-Dec-2010,43.24,43.59,43.19,43.56,67500
ACXM,03-Dec-2010,18.14,18.46,18.11,18.4,210800
ADBE,03-Dec-2010,28.91,29.28,28.91,29.14,4868200
ADES,03-Dec-2010,2.305,2.59,2.27,2.565,27200
ADI,03-Dec-2010,37.16,37.69,37.09,37.63,2941900
ADP,03-Dec-2010,40.8603,41.0447,40.7376,41.0273,1871500
ADRA,03-Dec-2010,27.76,27.8,27.76,27.8,700
ADRD,03-Dec-2010,20.93,21.09,20.93,21.04,14500
ADRE,03-Dec-2010,46.44,47.12,46.44,47.07,62400
ADRU,03-Dec-2010,20.39,20.55,20.39,20.55,3400
ADSK,03-Dec-2010,37.51,38,37.16,37.99,1667800
ADTN,03-Dec-2010,32.77,33.58,32.42,33.46,1122400
ADUS,03-Dec-2010,4.14,4.14,3.91,3.95,15000
AEHR,03-Dec-2010,0.95,1.02,0.95,0.96,72500
AEIS,03-Dec-2010,12.18,12.28,11.96,12.23,354000
AETI,03-Dec-2010,2.22,2.4,2.22,2.25,3100
AEY,03-Dec-2010,3.37,3.54,3.37,3.41,24500
AEZS,03-Dec-2010,882,930,870,924,4472900
AFAM,03-Dec-2010,34.9,34.9,33.05,33.53,159200
AFSI,03-Dec-2010,8.245,8.295,8.17,8.28,127100
AGEN,03-Dec-2010,0.9,0.91,0.87,0.89,257800
AGII,03-Dec-2010,37.69,38.19,37.54,38.02,95300
AGNC,03-Dec-2010,29.42,29.54,29.37,29.47,1260300
AGYS,03-Dec-2010,4.85,4.91,4.78,4.85,89100
AHGP,03-Dec-2010,48.5,49.23,48.01,48.21,39600
AHPI,03-Dec-2010,3.72,4.49,3.68,4.49,2700
AIMC,03-Dec-2010,17.86,17.87,17.16,17.7,154000
AINV,03-Dec-2010,11.13,11.28,11,11.24,1205200
AIRT,03-Dec-2010,9.89,9.89,9.63,9.81,6900
AKAM,03-Dec-2010,52.11,53.14,52.08,52.96,2793500
AKRX,03-Dec-2010,5.2,5.29,5.16,5.29,246800
ALCO,03-Dec-2010,23.02,23.47,22.94,23.39,11800
ALGN,03-Dec-2010,17.45,17.72,17.18,17.62,1337900
ALGT,03-Dec-2010,49.83,50.81,49.72,50.31,174100
ALIM,03-Dec-2010,11.9,12.09,11.74,11.91,61600
ALKS,03-Dec-2010,10.5,10.65,10.42,10.61,389600
ALLT,03-Dec-2010,8.85,8.85,8.61,8.8,36600
ALNY,03-Dec-2010,9.37,9.49,9.21,9.24,470900
ALOG,03-Dec-2010,46.9,47.2,46.68,47.07,32300
ALOT,03-Dec-2010,7,7.33,7,7.33,5600
ALRN,03-Dec-2010,1.9,1.9,1.6,1.64,25400
ALSK,03-Dec-2010,10.59,10.8,10.59,10.79,217600
ALTR,03-Dec-2010,37.08,37.81,37.08,37.71,5478200
ALXN,03-Dec-2010,37.94,38.21,37.7,38,921800
AMAG,03-Dec-2010,15.58,16.31,15.5,16.23,709900
AMAT,03-Dec-2010,12.9,13.1,12.86,13.06,10376900
AMCN,03-Dec-2010,7.32,7.65,7.32,7.5,557900
AMD,03-Dec-2010,7.53,7.7,7.5,7.65,17233400
