Symbol,Date,Open,High,Low,Close,Volume
AAME,18-May-2010,1.6,1.8,1.6,1.8,6200
AAON,18-May-2010,7.3985,7.4341,7.3245,7.3511,107700
AAPL,18-May-2010,36.7114,36.9357,35.7514,36.0514,27952700
AAWW,18-May-2010,52.88,53.23,50.11,50.41,256200
AAXJ,18-May-2010,54.06,54.16,52.67,52.8,184100
ABAX,18-May-2010,25.02,25.33,24.62,24.77,107800
ABCB,18-May-2010,10.98,11.07,10.86,10.88,216400
ABCD,18-May-2010,5.09,5.2,4.99,4.99,67600
ABIO,18-May-2010,204.54,207.9,183.96,186.06,661800
ABMD,18-May-2010,9.71,9.83,9.15,9.22,262500
ACAD,18-May-2010,1.5,1.5,1.4,1.42,235000
ACET,18-May-2010,7.11,7.25,6.86,7.04,346800
ACFC,18-May-2010,3.3,3.3,3.29,3.29,2100
ACGL,18-May-2010,25.29,25.4733,24.9133,24.9167,390700
ACHN,18-May-2010,2.57,2.57,2.4,2.48,146200
ACIW,18-May-2010,6.8267,6.9067,6.59,6.61,128000
ACLS,18-May-2010,8.88,9.2,8.6,8.76,593800
ACMR,18-May-2010,3.17,3.3,3.13,3.21,53100
ACOR,18-May-2010,36.94,37.77,35.97,36.11,313700
ACTG,18-May-2010,15.81,15.92,15.11,15.13,171900
ACWI,18-May-2010,41.22,41.36,40.1,40.25,340500
ACWX,18-May-2010,38.23,38.23,36.85,37.08,105300
ACXM,18-May-2010,18.6,18.96,17.66,17.79,845900
ADBE,18-May-2010,33.72,34.31,33.04,33.28,6209000
ADES,18-May-2010,3.86,3.86,3.56,3.625,20600
ADI,18-May-2010,28.67,28.86,27.45,27.6,6265700
ADP,18-May-2010,36.9798,37.2959,36.5057,36.6374,3411900
ADRA,18-May-2010,24.6,24.67,24.04,24.12,5200
ADRD,18-May-2010,19.05,19.05,18.39,18.45,5600
ADRE,18-May-2010,40.99,41.3,39.77,39.92,537000
ADRU,18-May-2010,18.43,18.43,17.91,18,1900
ADSK,18-May-2010,30.99,31.19,29.95,30.15,4794800
ADTN,18-May-2010,26.7,26.94,25.54,25.72,833400
ADUS,18-May-2010,6.12,6.15,6.02,6.08,48500
AEHR,18-May-2010,2.7,2.7,2.61,2.69,5000
AEIS,18-May-2010,12.88,13.34,12.44,12.53,530200
AETI,18-May-2010,2.31,2.7,2.25,2.39,3600
AEY,18-May-2010,2.95,3.04,2.95,3.01,27900
AEZS,18-May-2010,1164,1164,1086,1098,4020500
AFAM,18-May-2010,38.16,38.63,37.49,37.56,125500
AFSI,18-May-2010,6.9,6.9,6.81,6.835,159900
AGEN,18-May-2010,1.41,1.48,1.31,1.38,5592600
AGII,18-May-2010,32.26,32.48,31.35,31.39,80500
AGNC,18-May-2010,26,26,25.55,25.68,888900
AGYS,18-May-2010,7.15,7.25,6.71,6.76,68800
AHGP,18-May-2010,28.97,30.24,28.4,28.61,44600
AHPI,18-May-2010,3.74,3.78,3.74,3.78,300
AIMC,18-May-2010,14.5,14.63,14.07,14.08,209400
AINV,18-May-2010,11.4,11.44,10.93,11.02,1650800
AIRT,18-May-2010,12.6,13.11,12.1,13.07,39100
AKAM,18-May-2010,41.84,42.69,40.39,40.48,6038800
AKRX,18-May-2010,2.99,3.04,2.77,2.86,443100
ALCO,18-May-2010,26.95,26.95,26.46,26.46,3400
ALGN,18-May-2010,17.31,17.91,17.22,17.3,997300
ALGT,18-May-2010,52.74,52.74,50.77,51.15,153300
ALIM,18-May-2010,10.49,10.49,9.37,9.58,107400
ALKS,18-May-2010,11.86,11.95,11.37,11.41,1133400
ALLT,18-May-2010,4.56,4.68,4.33,4.52,215700
ALNY,18-May-2010,16.6,16.7,16.35,16.35,88000
ALOG,18-May-2010,47.79,47.79,45.35,45.58,49000
ALOT,18-May-2010,7.45,7.61,7.45,7.61,3300
ALRN,18-May-2010,0.85,0.85,0.77,0.85,6100
ALSK,18-May-2010,8.44,8.44,8.22,8.25,469000
ALTR,18-May-2010,24.05,24.38,23.23,23.36,9453400
ALXN,18-May-2010,25.84,25.995,25.06,25.225,841000
AMAG,18-May-2010,34.09,34.63,31.72,31.96,610700
AMAT,18-May-2010,13.37,13.45,12.88,12.94,25296600
AMCN,18-May-2010,4.67,4.67,4.56,4.6,86300
AMD,18-May-2010,8.96,9.01,8.37,8.42,29721500
AMED,18-May-2010,50.35,51.12,48.1,49.27,1186600
AMGN,18-May-2010,54.93,55.35,54.56,54.67,4389300
AMKR,18-May-2010,7,7.03,6.55,6.55,3587000
AMNB,18-May-2010,21.17,21.17,20,20.38,8700
AMOT,18-May-2010,4.4,4.44,4.4,4.44,600
AMPH,18-May-2010,23.89,24.33,23.45,23.47,16500
AMRB,18-May-2010,8.4,8.49,8.32,8.35,4800
AMRN,18-May-2010,2.25,2.29,2.16,2.25,324300
AMSC,18-May-2010,335.1,342.1,311.1,317.4,1509700
AMSF,18-May-2010,17.48,17.49,16.97,17.09,91900
