Symbol,Date,Open,High,Low,Close,Volume
AAME,15-Jul-2010,1.28,1.31,1.26,1.26,6000
AAON,15-Jul-2010,7.0519,7.0519,6.9097,6.9837,30700
AAPL,15-Jul-2010,35.4614,36.71,35.3286,35.9214,29459400
AAWW,15-Jul-2010,57.03,57.13,54.6,56.81,264900
AAXJ,15-Jul-2010,54.73,54.73,54.06,54.62,298000
ABAX,15-Jul-2010,19.18,19.4,18.82,18.99,167400
ABCB,15-Jul-2010,10.47,10.49,10.07,10.24,37300
ABCD,15-Jul-2010,3.49,3.63,3.48,3.48,30600
ABIO,15-Jul-2010,155.4,155.4,151.2,152.04,33500
ABMD,15-Jul-2010,11.17,11.35,11.01,11.24,419300
ACAD,15-Jul-2010,1.06,1.09,1.04,1.09,176100
ACET,15-Jul-2010,6.15,6.16,5.94,6.05,52000
ACFC,15-Jul-2010,2.65,2.65,2.51,2.51,4800
ACGL,15-Jul-2010,25.9167,26.0167,25.5867,25.7533,172500
ACHN,15-Jul-2010,2.5,2.5,2.37,2.47,85900
ACIW,15-Jul-2010,6.4367,6.45,6.28,6.33,261900
ACLS,15-Jul-2010,6.8,6.96,6.2,6.4,1177300
ACMR,15-Jul-2010,2.42,2.44,2.35,2.35,3600
ACOR,15-Jul-2010,34.01,34.5,33.67,34.23,207600
ACTG,15-Jul-2010,16.31,16.4,15.86,16.26,233700
ACWI,15-Jul-2010,40.5,40.59,39.97,40.5,265700
ACWX,15-Jul-2010,38.07,38.17,37.69,38.14,26400
ACXM,15-Jul-2010,14.18,14.27,13.95,14.2,556500
ADBE,15-Jul-2010,27.94,28.3,27.72,28.22,4838400
ADES,15-Jul-2010,3.275,3.33,3.08,3.235,26400
ADI,15-Jul-2010,29.57,29.82,29.22,29.73,3511300
ADP,15-Jul-2010,36.4443,36.7867,36.172,36.6287,2656200
ADRA,15-Jul-2010,24.07,24.07,23.75,24.06,4800
ADRD,15-Jul-2010,19.13,19.21,18.97,19.21,5200
ADRE,15-Jul-2010,40.8,41.01,40.44,40.87,334300
ADRU,15-Jul-2010,18.78,19.04,18.78,19.04,3800
ADSK,15-Jul-2010,26.4,26.6,26.03,26.47,3276600
ADTN,15-Jul-2010,31.41,31.63,30.7,31.53,1732300
ADUS,15-Jul-2010,5.1,5.34,5.1,5.32,2200
AEHR,15-Jul-2010,1.7,1.8,1.7,1.8,3200
AEIS,15-Jul-2010,13.65,13.83,13.45,13.72,402200
AETI,15-Jul-2010,2.25,2.25,2.25,2.25,0
AEY,15-Jul-2010,2.71,2.77,2.71,2.71,300
AEZS,15-Jul-2010,708,720,666,672,1611200
AFAM,15-Jul-2010,25.2,25.95,24.76,25.81,187700
AFSI,15-Jul-2010,6.26,6.3,6.18,6.29,240000
AGEN,15-Jul-2010,0.8,0.82,0.77,0.77,109400
AGII,15-Jul-2010,31.11,31.11,30.4,30.74,75100
AGNC,15-Jul-2010,27.31,27.38,26.84,27.04,707500
