Symbol,Date,Open,High,Low,Close,Volume
AAME,14-Jan-2010,1.4,1.4,1.4,1.4,0
AAON,14-Jan-2010,5.8785,5.9052,5.8459,5.8993,21200
AAPL,14-Jan-2010,30.0157,30.0657,29.86,29.9186,15469700
AAWW,14-Jan-2010,40.04,40.59,39.85,40.3,214400
AAXJ,14-Jan-2010,57.46,57.49,57.16,57.29,266500
ABAX,14-Jan-2010,25.8,26.35,25.61,26.04,83400
ABCB,14-Jan-2010,7.79,8.24,7.79,8,28000
ABCD,14-Jan-2010,3.95,4.02,3.93,4,100700
ABIO,14-Jan-2010,142.8,142.8,137.76,139.86,10100
ABMD,14-Jan-2010,7.95,8.26,7.92,8.25,238100
ACAD,14-Jan-2010,1.4,1.62,1.37,1.55,2253700
ACET,14-Jan-2010,5.28,5.33,5.25,5.3,223800
ACFC,14-Jan-2010,1.48,1.49,1.35,1.49,3400
ACGL,14-Jan-2010,23.65,23.8467,23.2867,23.7,267800
ACHN,14-Jan-2010,3.01,3.1,2.83,2.83,406200
ACIW,14-Jan-2010,5.5233,5.6067,5.5233,5.5867,33100
ACLS,14-Jan-2010,6.44,6.64,6.32,6.6,469100
ACMR,14-Jan-2010,3.04,3.18,3.04,3.18,14700
ACOR,14-Jan-2010,25.79,26.41,25.68,25.95,267500
ACTG,14-Jan-2010,9.09,9.48,9.02,9.34,144900
ACWI,14-Jan-2010,43.69,43.84,43.57,43.75,56100
ACWX,14-Jan-2010,42.55,42.71,42.46,42.65,52800
ACXM,14-Jan-2010,14.05,14.11,13.97,14.05,256200
ADBE,14-Jan-2010,36.13,36.51,35.79,35.9,4536100
ADES,14-Jan-2010,3.49,3.575,3.355,3.435,33100
ADI,14-Jan-2010,30,30.05,29.38,29.97,5073600
ADP,14-Jan-2010,37.1291,37.5593,37.0939,37.3135,2109500
ADRA,14-Jan-2010,26.88,27.21,26.88,27.16,1400
ADRD,14-Jan-2010,22.1,22.35,22.1,22.35,7100
ADRE,14-Jan-2010,44.92,44.92,44.54,44.59,163200
ADRU,14-Jan-2010,21.94,21.96,21.9,21.9,1500
ADSK,14-Jan-2010,26.28,26.8,26.27,26.6,2696400
ADTN,14-Jan-2010,22.77,23.04,22.77,22.94,418500
ADUS,14-Jan-2010,9.37,9.39,9,9.09,31000
AEHR,14-Jan-2010,1.36,1.38,1.32,1.35,3400
AEIS,14-Jan-2010,16.05,16.34,15.95,16.27,495000
AETI,14-Jan-2010,2.36,2.36,2.36,2.36,100
AEY,14-Jan-2010,2.05,2.06,2.01,2.02,2100
AEZS,14-Jan-2010,528,558,510,510,517800
AFAM,14-Jan-2010,40,40.85,39.98,40.53,67900
AFSI,14-Jan-2010,6.14,6.2,6.12,6.17,97200
AGEN,14-Jan-2010,1.12,1.2,0.96,0.99,4500500
AGII,14-Jan-2010,27.4,27.46,27.15,27.18,192700
AGNC,14-Jan-2010,26.85,26.85,26.52,26.65,203000
AGYS,14-Jan-2010,9.18,9.29,9.13,9.17,88800
AHGP,14-Jan-2010,28.02,28.3,27.79,28.22,40600
AHPI,14-Jan-2010,5.24,5.24,5.05,5.23,4600
AIMC,14-Jan-2010,11.95,12.33,11.95,12.31,63500
AINV,14-Jan-2010,11.03,11.29,11,11.25,1158300
AIRT,14-Jan-2010,10.4,11.25,10.4,11.08,56400
AKAM,14-Jan-2010,26.04,27,26.04,26.88,4208600
AKRX,14-Jan-2010,1.79,1.79,1.72,1.79,370400
ALCO,14-Jan-2010,27.3,27.66,27.03,27.09,7000
ALGN,14-Jan-2010,17.48,17.51,17.05,17.13,378900
ALGT,14-Jan-2010,49.8,50.27,49.76,50.21,317300
ALKS,14-Jan-2010,10.79,11.06,10.72,11.06,1268200
ALLT,14-Jan-2010,4.4,4.4,4.26,4.34,7600
ALNY,14-Jan-2010,18.4,18.82,18.36,18.4,104300
ALOG,14-Jan-2010,39.56,39.92,39.33,39.65,75000
ALOT,14-Jan-2010,7.24,7.8,7.18,7.69,13800
ALSK,14-Jan-2010,7.6,7.84,7.6,7.81,486400
ALTR,14-Jan-2010,21.97,22.1,21.73,22.07,5024100
ALXN,14-Jan-2010,23.635,24.015,23.46,23.835,467700
AMAG,14-Jan-2010,50.32,51.89,49.76,51.32,508100
AMAT,14-Jan-2010,14.22,14.38,14.02,14.35,26933500
AMCN,14-Jan-2010,8.51,8.52,8.46,8.5,25500
AMD,14-Jan-2010,9.18,9.26,8.92,9,22658700
AMED,14-Jan-2010,51.46,54.99,51,54.45,1899900
AMGN,14-Jan-2010,56.37,56.53,55.91,56.16,4668800
AMKR,14-Jan-2010,7.04,7.06,6.85,7.02,1091000
AMNB,14-Jan-2010,20.5,20.74,20.28,20.55,12800
AMOT,14-Jan-2010,2.75,2.75,2.71,2.73,2700
AMPH,14-Jan-2010,21.9,22,21.9,21.95,4800
AMRB,14-Jan-2010,7.91,8.02,7.9,8.02,1300
AMRN,14-Jan-2010,1.4,1.45,1.4,1.42,8800
AMSC,14-Jan-2010,426,430,415.1,416.6,595700
AMSF,14-Jan-2010,17.09,17.21,17.06,17.06,82600
AMSWA,14-Jan-2010,5.98,6.07,5.98,6.03,14200
AMTD,14-Jan-2010,18.25,18.38,18.14,18.22,7438700
AMWD,14-Jan-2010,19.42,19.66,19.26,19.65,12000
AMZN,14-Jan-2010,129.14,130.38,126.4,127.35,9788400
ANAT,14-Jan-2010,118.55,118.8,118.21,118.7,22400
ANCX,14-Jan-2010,5.69,5.83,5.68,5.83,1800
ANDE,14-Jan-2010,17.36,17.7267,17.3333,17.6733,197500
ANGO,14-Jan-2010,16.8,16.89,16.7,16.8,79400
ANIK,14-Jan-2010,7.39,7.4,6.81,7.02,31800
ANSS,14-Jan-2010,42.89,43.52,42.89,43.49,253100
APEI,14-Jan-2010,37.77,38.56,37.55,38.26,104800
APOG,14-Jan-2010,15.11,15.57,15.01,15.35,556300
ARAY,14-Jan-2010,6.66,6.97,6.63,6.85,487200
ARCC,14-Jan-2010,13.67,13.85,13.65,13.78,755000
ARCI,14-Jan-2010,2.85,2.92,2.8,2.85,3600
ARCW,14-Jan-2010,0.944,0.944,0.944,0.944,1000
AREX,14-Jan-2010,8.47,8.94,8.42,8.58,63100
ARII,14-Jan-2010,10.83,10.96,10.78,10.78,19800
ARKR,14-Jan-2010,14.05,14.16,14,14.14,12400
ARLP,14-Jan-2010,21.515,21.61,21.5,21.555,34700
ARNA,14-Jan-2010,37.4,37.4,35.6,35.8,1695600
AROW,14-Jan-2010,24.7,24.86,24.44,24.8,11300
ARQL,14-Jan-2010,3.69,3.74,3.63,3.67,66800
ARRS,14-Jan-2010,11.46,11.58,11.46,11.53,1777400
ARRY,14-Jan-2010,2.66,2.67,2.52,2.56,466700
ARTNA,14-Jan-2010,18.01,18.56,17.73,18.01,13400
ARTW,14-Jan-2010,4.39,4.44,4.33,4.44,16600
ARTX,14-Jan-2010,1.89,1.94,1.82,1.9,64200
ARWR,14-Jan-2010,0.58,0.6,0.58,0.6,110100
ASCMA,14-Jan-2010,25.29,25.73,25.13,25.58,11100
ASFI,14-Jan-2010,6.91,7,6.81,6.97,9200
ASML,14-Jan-2010,33.72,33.75,33.21,33.47,1596600
ASPS,14-Jan-2010,22.9,23.17,22.67,22.87,192100
ASRV,14-Jan-2010,1.57,1.61,1.52,1.59,11600
ASRVP,14-Jan-2010,19.95,21.95,19.95,21.95,1500
